시장명,지자체,행정동명,시장유형명,상점수,시장운영기간,추가설명,화장실존재여부,주차장존재여부,위치위도,위치경도,시군구시장수,시군구상점수,인구수,시설인구수,소방시설보유,보유여부 - 스프링클러,보유여부 - 소화전,보유여부 - 공용소화기,보유여부 - 경보기,보유여부 - 화재_가스감지센서,보유여부 - 화재알림시설(자동 화재속보 설비),보유율 - 개별점포 보유 소화기,보유여부 - CCTV,보유여부 - 공동화장실,보유여부 - 아케이드,보유여부 - 엘리베이터_에스컬레이터 (건물형만)
도깨비시장,전남여수시,쌍봉동,상설장,77,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,34.7633188,127.6565389,14,1443,218317,151,1,1,1,1,1,1,1,100,1,1,1,2
봉산시장,전남여수시,대교동,상설장,57,매일,"기타소매업,근린생활서비스",Y,Y,34.73215573,127.7224122,14,1443,218317,151,1,1,1,1,1,1,1,100,1,1,1,2
쌍봉시장,전남여수시,쌍봉동,상설장,29,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,34.76414801,127.6649751,14,1443,218317,151,1,1,1,1,1,1,1,80,1,1,1,2
여수서시장주변시장,전남여수시,서강동,상설장+5일장,250,4일+9일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,34.74094766,127.7285604,14,1443,218317,151,1,1,1,1,1,1,1,100,1,1,1,2
여수수산물특화시장,전남여수시,대교동,상설장,257,매일,수산물,Y,Y,34.7368326,127.7328889,14,1443,218317,151,1,1,1,1,1,1,1,100,1,1,1,1
제일시장,전남여수시,쌍봉동,상설장,63,매일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,34.76419709,127.6646523,14,1443,218317,151,1,1,1,1,1,1,1,100,1,1,1,1
중앙선어시장,전남여수시,중앙동,상설장,40,매일,수산물,Y,Y,34.73945144,127.7368753,14,1443,218317,151,1,1,1,1,1,1,1,100,1,1,1,2
진남시장,전남여수시,쌍봉동,상설장,80,매일,"농산물,수산물,가공식품,기타소매업",Y,Y,34.76425614,127.6641226,14,1443,218317,151,1,1,1,1,1,1,1,100,1,1,1,1
해안로건어물상가시장,전남여수시,중앙동,상설장,40,매일,수산물,Y,Y,34.73953206,127.7345269,14,1443,218317,151,1,1,1,1,2,1,2,50,1,1,2,2
(주)여수수산시장,전남여수시,중앙동,상설장,115,매일,"수산물,가공식품",Y,N,34.73814206,127.7317636,14,1443,218317,151,1,1,1,1,1,1,1,100,1,1,1,1
영광고추특화시장,전남영광군,영광읍,5일장,40,1일+6일,"농산물,축산물,가공식품,가정용품,음식점업",Y,Y,35.27472849,126.4935459,3,190,36246,190,1,2,1,1,1,1,2,100,2,1,1,2
굴비골영광시장(구 영광매일시장),전남영광군,영광읍,상설장,65,매일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,35.27512831,126.5123229,3,190,36246,190,1,1,1,1,1,1,1,100,1,1,1,2
영광터미널시장,전남영광군,영광읍,상설장+5일장,85,1일+6일,"농산물,축산물,수산물,가공식품,가정용품",Y,Y,35.27553643,126.5030195,3,190,36246,190,1,1,1,1,1,1,1,100,1,1,1,2
구림5일시장,전남영암군,군서면,5일장,14,2일+7일,"농산물,수산물,음식점업",Y,Y,34.76237653,126.6353421,3,185,50845,274,1,1,1,1,1,1,2,0,1,1,1,2
시종5일시장,전남영암군,시종면,5일장,46,2일+7일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,34.8674024,126.608099,3,185,50845,274,1,1,1,1,1,1,1,0,1,1,1,2
영암5일시장,전남영암군,영암읍,5일장,125,10일+5일,"농산물,축산물,수산물,의류/신발,음식점업",Y,Y,34.80123919,126.7005657,3,185,50845,274,1,1,1,1,1,1,1,100,1,1,1,2
노화읍5일시장,전남완도군,노화읍,상설장+5일장,20,2일+7일,"수산물,기타소매업",Y,Y,34.17756009,126.5732134,3,59,34837,590,1,2,1,1,1,1,2,100,1,1,2,2
완도전통시장(구 완도5일시장),전남완도군,완도읍,상설장+5일장,24,5일+10일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,34.31610421,126.7482463,3,59,34837,590,1,2,1,1,1,2,2,100,1,1,1,2
완도중앙시장,전남완도군,완도읍,상설장+5일장,15,2일+7일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,34.31446984,126.7552368,3,59,34837,590,1,1,1,1,1,1,2,100,1,1,1,2
사거리시장,전남장성군,북이면,5일장,51,1일+6일,"농산물,의류/신발,기타소매업",Y,Y,35.42767874,126.8072629,3,153,30632,200,1,1,1,1,1,1,1,70,1,1,2,2
사창시장,전남장성군,삼계면,5일장,21,2일+7일,"농산물,수산물,의류/신발",Y,Y,35.26039872,126.6630711,3,153,30632,200,1,1,1,1,1,1,1,40,2,1,2,2
황룡시장,전남장성군,황룡면,5일장,81,4일+9일,"농산물,수산물,의류/신발,음식점업,기타소매업",Y,Y,35.29168517,126.7738898,3,153,30632,200,1,1,1,1,1,1,1,40,1,1,1,2
대덕읍전통시장(대덕시장),전남장흥군,대덕읍,상설장+5일장,24,5일+10일,"농산물,수산물,의류/신발,음식점업,기타소매업",Y,Y,34.4994252,126.8871207,4,237,27943,117,1,1,1,1,1,1,1,100,1,1,1,1
정남진장흥토요시장,전남장흥군,장흥읍,상설장+5일장,140,2일+7일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,34.67727214,126.9031396,4,237,27943,117,1,1,1,1,1,1,1,80,1,1,1,1
천관산관광시장,전남장흥군,관산읍,상설장,33,매일,"농산물,수산물,가공식품,음식점업,기타소매업",Y,Y,34.56276999,126.9370792,4,237,27943,117,1,1,1,1,1,1,1,100,1,1,1,2
회진시장,전남장흥군,회진면,5일장,40,1일+6일,"농산물,수산물,의류/신발,음식점업",Y,Y,34.48210211,126.9403235,4,237,27943,117,1,2,1,1,2,1,2,100,2,1,1,2
임회면십일시장,전남진도군,임회면,5일장,12,4일+10일,"농산물,수산물,의류/신발",Y,Y,34.41098904,126.1921395,3,63,23956,380,1,2,2,1,2,2,2,100,2,1,2,2
진도상설시장,전남진도군,진도읍,상설장,17,매일,"농산물,축산물,수산물,가공식품",Y,Y,34.48135444,126.2649053,3,63,23956,380,1,1,1,1,1,1,1,100,1,1,1,1
진도읍조금시장,전남진도군,진도읍,5일장,34,2일+7일,"농산물,수산물,의류/신발,가정용품",Y,Y,34.4814784,126.2569325,3,63,23956,380,1,1,1,1,1,1,1,100,1,1,1,2
나산시장,전남함평군,나산면,5일장,15,4일+9일,"농산물,가공식품,의류/신발,가정용품,기타소매업",Y,Y,35.11183644,126.6098468,3,82,21945,267,1,2,1,1,2,1,2,100,1,1,1,2
월야시장,전남함평군,월야면,5일장,21,5일+10일,"농산물,수산물,가공식품,가정용품,음식점업",Y,Y,35.17926967,126.6267791,3,82,21945,267,1,2,1,1,1,1,2,100,1,1,1,2
해보시장,전남함평군,해보면,상설장+5일장,46,3일+8일,"농산물,수산물,가공식품,의류/신발,기타소매업",Y,Y,35.18105262,126.6025523,3,82,21945,267,1,1,1,1,1,2,2,100,1,1,2,2
남리5일시장,전남해남군,황산면,5일장,29,3일+8일,"농산물,수산물,의류/신발,가정용품,음식점업",Y,Y,34.57532366,126.4324836,6,338,51787,153,1,1,1,1,1,1,1,20,2,1,2,2
북평면남창5일시장,전남해남군,북평면,5일장,17,2일+7일,"농산물,수산물",Y,Y,34.40453577,126.6267154,6,338,51787,153,1,1,1,1,1,1,1,100,2,1,1,2
송지산정5일시장,전남해남군,송지면,5일장,51,2일+7일,"농산물,수산물,가공식품,의류/신발",Y,Y,34.3696505,126.5192007,6,338,51787,153,1,1,1,1,1,1,1,100,1,1,1,2
우수영5일시장,전남목포시,원산동,5일장,38,4일+9일,"농산물,수산물,의류/신발,가정용품,음식점업",Y,Y,34.80937871,126.3742394,7,865,177888,205,1,2,1,1,1,1,1,100,1,1,1,2
좌일5일시장,전남해남군,북일면,5일장,13,3일+8일,"농산물,수산물,의류/신발",Y,Y,34.46385474,126.6725687,6,338,51787,153,1,2,1,1,1,1,1,0,2,1,1,2
해남읍5일시장,전남해남군,해남읍,5일장,178,1일+6일,"농산물,수산물,가공식품,의류/신발,음식점업",Y,Y,34.56878501,126.5971566,6,338,51787,153,1,1,1,1,1,1,1,20,1,1,1,2
화원5일시장,전남해남군,화원면,5일장,50,5일+10일,"농산물,수산물,의류/신발,음식점업",Y,Y,34.66949615,126.328231,6,338,51787,153,1,2,1,1,2,2,2,0,2,1,2,2
능주전통시장,전남화순군,능주면,5일장,48,5일+10일,"농산물,수산물,의류/신발,가정용품,근린생활서비스업",Y,Y,34.99091444,126.9593707,3,158,46656,295,1,1,1,1,1,1,1,100,1,1,1,2
이양전통시장,전남화순군,이양면,5일장,30,4일+9일,"농산물,수산물,의류/신발,음식점업",Y,Y,34.88248454,126.9873008,3,158,46656,295,1,2,1,1,2,2,2,0,2,1,2,2
화순전통시장(화순읍전통시장),전남화순군,화순읍,5일장,80,3일+8일,"농산물,수산물,가공식품,음식점업,기타소매업",Y,Y,35.05909677,126.9833988,3,158,46656,295,1,1,1,1,1,1,1,70,1,1,1,1
경산공설시장,경북경산시,중앙동,상설장+5일장,204,5일+10일,"농산물,수산물,의류/신발,가정용품,기타소매업",Y,Y,35.82051858,128.7357579,3,373,234861,629,1,1,1,1,1,1,1,100,1,1,1,2
자인공설시장,경북경산시,자인면,상설장+5일장,60,3일+8일,"농산물,수산물,의류/신발,가정용품,기타소매업",Y,Y,35.81647867,128.8229713,3,373,234861,629,1,2,1,1,1,1,2,50,1,1,1,2
하양공설시장,경북경산시,하양읍,상설장+5일장,109,4일+9일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,35.9156322,128.8192527,3,373,234861,629,1,1,1,1,1,1,1,100,1,1,1,1
감포시장,경북경주시,감포읍,상설장+5일장,51,3일+8일,"농산물,수산물,가공식품,가정용품,기타소매업",Y,Y,35.80411024,129.5020144,14,3210,218365,68,1,1,1,1,1,1,1,100,1,1,1,2
경주성동공설시장,경북경주시,황오동,상설장,587,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,35.84554647,129.2162805,14,3210,218365,68,1,1,1,1,1,1,1,100,1,1,1,1
경주중심상가시장,경북경주시,황오동,상설장,489,매일,"의류/신발,가정용품,기타소매업",Y,Y,35.84225824,129.2146805,14,3210,218365,68,1,1,1,1,1,1,2,100,1,1,1,2
경주중앙시장,경북경주시,성건동,상설장+5일장,716,2일+7일,"축산물,수산물,의류/신발,기타소매업",Y,Y,35.84396049,129.2067453,14,3210,218365,68,1,1,1,1,1,1,1,100,1,1,1,2
북부상가시장,경북경주시,성건동,상설장+5일장,126,2일+7일,"가공식품,음식점업,기타소매업,근린생활서비스업",Y,Y,35.85349307,129.2075801,14,3210,218365,68,1,1,1,1,1,1,1,70,1,1,1,2
북정로중심상가시장,경북경주시,황오동,상설장,130,매일,"가공식품,의류/신발,기타소매업",Y,Y,35.84229221,129.2151793,14,3210,218365,68,1,2,1,2,2,2,2,60,1,1,2,2
불국사상가시장,경북경주시,불국동,상설장,103,매일,"축산물,가공식품,의류/신발,기타소매업",Y,Y,35.78599622,129.3278528,14,3210,218365,68,1,1,1,1,1,1,1,100,1,1,1,2
불국시장,경북경주시,불국동,상설장+5일장,34,4일+9일,"가공식품,기타소매업",Y,Y,35.77599964,129.3008003,14,3210,218365,68,1,1,1,1,1,1,1,100,1,1,1,2
서면시장,경북경주시,서면,5일장,17,1일+6일,"농산물,수산물,가공식품",Y,Y,35.89506326,129.0480431,14,3210,218365,68,1,2,2,2,2,2,2,100,2,1,1,2
안강공설시장,경북경주시,안강읍,상설장+5일장,245,4일+9일,"농산물,가공식품,기타소매업",Y,Y,35.9903076,129.2217101,14,3210,218365,68,1,1,1,1,1,1,1,100,1,1,1,2
양남시장,경북경주시,양남면,5일장,92,4일+9일,"농산물,수산물,의류/신발,음식점업,기타소매업",Y,Y,35.67537996,129.4636507,14,3210,218365,68,1,1,1,1,1,1,1,100,1,1,1,2
양북시장,경북경주시,문무대왕면,5일장,50,5일+10일,"농산물,수산물,가공식품",Y,Y,35.79041058,129.4412152,14,3210,218365,68,1,1,1,2,1,1,1,100,1,1,1,2
제2경주중심상가시장,경북경주시,중부동,상설장+5일장,530,2일+7일,"농산물,축산물,의류/신발,음식점업,기타소매업",Y,Y,35.84221759,129.2106605,14,3210,218365,68,1,1,1,1,1,1,1,80,1,1,2,2
건천시장,경북경주시,건천읍,상설장+5일장,40,5일+10일,"농산물,수산물,가공식품,기타소매업",Y,Y,35.84830099,129.1048106,14,3210,218365,68,1,1,1,1,1,1,1,100,1,1,1,2
고령대가야시장,경북고령군,대가야읍,5일장,105,4일+9일,"농산물,축산물,수산물,기타소매업",Y,Y,35.72730911,128.2666727,1,105,27063,257,1,2,1,1,1,1,2,80,1,1,1,2
구미공단종합시장,경북구미시,비산동,상설장,51,매일,"수산물,의류/신발,기타소매업,근린생활서비스",Y,Y,36.12063634,128.3715356,16,2347,330675,140,1,1,1,1,1,1,1,100,1,1,2,2
구미산업유통단지,경북구미시,진미동,상설장,729,매일,근린생활서비스,Y,Y,36.10987823,128.4026464,16,2347,330675,140,1,1,1,1,1,1,1,99,1,1,2,1
구미새마을중앙시장,경북구미시,원평동,상설장+5일장,228,1일+6일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,36.13084551,128.3297837,16,2347,330675,140,1,1,1,1,1,1,1,100,1,1,1,2
구미종합상가,경북구미시,원평동,상설장,60,매일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,36.13051139,128.3304388,16,2347,330675,140,1,1,1,1,1,1,1,100,1,1,1,2
구미파크시장,경북구미시,도량동,상설장,30,매일,"농산물,가공식품,기타소매업",Y,Y,36.14936026,128.3254714,16,2347,330675,140,1,1,1,1,1,1,1,100,1,1,2,1
금오시장,경북구미시,원평동,상설장,258,매일,"음식점업,기타소매업",Y,Y,36.12611188,128.3406025,16,2347,330675,140,1,1,1,1,1,1,1,50,1,1,2,2
선산봉황시장,경북구미시,선산읍,상설장+5일장,229,2일+7일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,36.23951857,128.300921,16,2347,330675,140,1,1,1,1,1,1,1,100,1,1,1,1
신평전통시장,경북구미시,신평1동,상설장,79,매일,"농산물,가공식품,기타소매업",Y,Y,36.12315891,128.3611464,16,2347,330675,140,1,2,1,1,1,1,1,70,2,1,1,2
인동시장,경북구미시,인동동,상설장+5일장,126,2일+7일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,36.10819769,128.4209296,16,2347,330675,140,1,2,1,1,1,1,1,100,1,1,2,2
장천시장,경북구미시,장천면,상설장+5일장,73,5일+10일,"농산물,축산물,수산물,음식점업,기타소매업",Y,Y,36.12569981,128.4934095,16,2347,330675,140,1,2,2,1,2,2,2,90,2,1,2,2
제일시장상가,경북구미시,공단동,상설장,47,매일,"기타소매업,근린생활서비스업",Y,Y,36.10172214,128.3841075,16,2347,330675,140,1,2,1,1,1,1,1,100,2,1,2,2
종합제일시장,경북구미시,원평동,상설장,55,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,36.13031606,128.3296485,16,2347,330675,140,1,1,1,1,1,1,1,100,1,1,1,2
해평공설시장,경북구미시,해평면,5일장,86,4일+9일,"농산물,축산물,수산물,의류/신발,가정용품",Y,Y,36.19596169,128.3923549,16,2347,330675,140,1,2,1,1,1,1,2,80,1,1,2,2
현대유통쇼핑센타,경북구미시,원평동,상설장,91,매일,"농산물,축산물,수산물,가정용품,음식점업",Y,Y,36.13002413,128.3300422,16,2347,330675,140,1,1,1,1,1,1,1,100,1,1,1,2
형곡시장프라자,경북구미시,형곡1동,상설장,129,매일,"의류/신발,가정용품,음식점업",Y,Y,36.11288249,128.3343334,16,2347,330675,140,1,1,1,1,1,1,1,100,1,1,1,1
형곡중앙시장,경북구미시,형곡2동,상설장,76,매일,"농산물,수산물,가공식품,의류/신발,기타소매업",Y,Y,36.10631794,128.3365164,16,2347,330675,140,1,1,1,1,1,1,1,100,1,1,1,2
군위전통시장,경북군위군,군위읍,상설장+5일장,61,3일+8일,"농산물,축산물,수산물,가정용품,음식점업",Y,Y,36.23975176,128.5679294,2,96,16921,176,1,1,1,1,1,1,1,100,1,1,1,2
의흥시장,경북군위군,의흥면,5일장,35,5일+10일,"농산물,축산물,가공식품,기타소매업,근린생활서비스업",Y,Y,36.17425304,128.716305,2,96,16921,176,1,2,1,1,1,1,1,90,2,1,2,2
평화시장,경북김천시,평화남산동,상설장+5일장,117,5일+10일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,36.12364051,128.1130801,4,414,111342,268,1,1,1,1,1,1,1,100,1,1,1,2
황금시장,경북김천시,양금동,상설장+5일장,186,5일+10일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,36.11665981,128.1252833,4,414,111342,268,1,2,1,1,1,1,1,100,1,1,1,2
(유)문경시중앙시장,경북문경시,점촌2동,상설장,38,매일,"농산물,가공식품,기타소매업",Y,Y,36.59353645,128.1973425,7,755,49929,66,1,1,1,1,1,1,1,90,1,1,1,2
가은아자개시장,경북문경시,가은읍,상설장+5일장,93,4일+9일,"농산물,축산물,가공식품,기타소매업",Y,Y,36.64660927,128.0609889,7,755,49929,66,1,1,1,1,1,1,1,90,1,1,1,2
문경전통시장,경북문경시,문경읍,상설장+5일장,80,2일+7일,"농산물,가공식품,기타소매업",Y,Y,36.7355833,128.1074789,7,755,49929,66,1,2,1,1,1,1,1,90,1,1,1,2
점촌전통시장 (구 신흥시장),경북문경시,점촌3동,상설장+5일장,107,3일+8일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,36.60139983,128.2042579,7,755,49929,66,1,2,1,1,1,1,1,2,1,1,1,2
문경중앙시장,경북문경시,점촌3동,상설장,135,매일,"농산물,축산물,가공식품,의류/신발",Y,Y,36.60139983,128.2042579,7,755,49929,66,1,1,1,1,1,1,2,95,1,1,1,2
봉화상설시장,경북봉화군,봉화읍,상설장+5일장,136,2일+7일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,36.89013645,128.7355094,3,408,21423,52,1,1,1,1,1,1,1,100,1,1,1,2
봉화춘양시장(춘양시장),경북봉화군,춘양면,상설장+5일장,134,4일+9일,"농산물,수산물,의류/신발,음식점업,기타소매업",Y,Y,36.93636899,128.913044,3,408,21423,52,1,2,1,1,1,1,1,100,1,1,1,2
상주중앙시장,경북상주시,남원동,상설장+5일장,184,2일+7일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,36.41319406,128.1608304,6,508,71373,140,1,1,1,1,1,1,1,100,1,1,1,2
은척시장,경북상주시,은척면,상설장+5일장,24,4일+9일,"농산물,가공식품,기타소매업",Y,Y,36.53266774,128.0729549,6,508,71373,140,1,2,1,1,1,1,2,90,1,1,2,2
풍물시장,경북상주시,남원동,상설장+5일장,60,2일+7일,"농산물,가공식품,근린생활서비스업",Y,Y,36.41284998,128.1606296,6,508,71373,140,1,1,1,1,2,2,2,100,1,1,2,2
함창시장,경북상주시,함창읍,상설장+5일장,50,1일+6일,"농산물,가공식품,기타소매업",Y,Y,36.56732433,128.1791443,6,508,71373,140,1,2,1,1,2,2,2,90,1,1,1,2
화령시장,경북상주시,화서면,상설장+5일장,50,3일+8일,"가공식품,기타소매업,근린생활서비스업",Y,Y,36.44479088,127.9506951,6,508,71373,140,1,2,1,1,1,1,2,80,1,1,1,2
성주시장,경북성주군,성주읍,상설장+5일장,44,2일+7일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,35.91446617,128.2851061,1,44,35177,799,1,1,1,1,1,1,1,100,1,1,1,2
구담공설시장,경북안동시,풍천면,상설장+5일장,110,4일+9일,"농산물,축산물,수산물,음식점업,기타소매업",Y,Y,36.54171572,128.4646132,6,1032,122497,118,1,2,1,1,1,2,2,90,1,1,2,2
안동구시장,경북안동시,중구동,상설장,266,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,36.56581163,128.7278744,6,1032,122497,118,1,1,1,1,1,1,2,80,1,1,1,2
용상공설시장,경북안동시,용상동,상설장,69,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,36.55947134,128.7501645,6,1032,122497,118,1,1,1,1,1,1,1,100,1,1,1,1
중앙신시장,경북안동시,서구동,상설장+5일장,450,2일+7일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,36.56511672,128.724162,6,1032,122497,118,1,1,1,1,1,1,1,99,1,1,1,2
풍산공설시장,경북안동시,풍산읍,5일장,53,3일+8일,"농산물,축산물,가공식품,기타소매업",Y,Y,36.57720866,128.5765748,6,1032,122497,118,1,2,1,1,2,2,2,90,1,1,1,2
북문시장,경북안동시,중구동,상설장+5일장,84,2일+7일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,36.56852384,128.7326141,6,1032,122497,118,1,1,1,1,1,1,1,100,1,1,2,2
강구시장,경북영덕군,강구면,상설장+5일장,54,3일+8일,"농산물,축산물,수산물",Y,Y,36.35783489,129.379731,4,287,27152,94,1,1,1,1,1,1,1,100,1,1,1,2
