지자체,시장명,배송서비스,장보기서비스
대구중구,메트로센터(반월당지하쇼핑),1,1
대구중구,메트로프라자,1,1
인천미추홀구,석바위지하도상가,1,1
인천미추홀구,주안시민지하상가,1,1
인천미추홀구,주안역지하상가,1,1
인천동구,배다리전통공예지하상가,1,1
인천부평구,부평대아지하상가,1,1
인천부평구,부평역지하상가,1,1
인천부평구,부평중앙지하상가,1,1
인천부평구,신부평지하상가,1,1
인천중구,새동인천지하상가,1,1
인천중구,새인현지하상가,1,1
인천중구,신포지하상가,1,1
인천중구,중앙로지하상가,1,1
광주동구,금남지하도상가,1,1
광주동구,충금지하상가,1,1
광주동구,금남지하도상가,1,1
대전동구,역전지하상가,1,1
대전중구,중앙로지하상가,1,1
경기부천시,부천역지하도상가,1,1
경기성남시,성남중앙지하시장,1,1
경기수원시,역전지하도상가,1,1
경기안양시,안양1번가지하쇼핑몰,1,1
경기안양시,안양중앙지하상가,1,1
경기의정부시,의정부역지하상가,1,1
강원원주시,원주 중앙로문화의거리,1,1
강원춘천시,춘천지하상가,1,1
충남천안시,천안역지하상가,1,1
전남순천시,순천씨내몰상가,1,1
경남진주시,진주중앙지하도상가 에나몰,1,1
경남창원시,대현프리몰,1,1
경남창원시,부림지하시장,1,1
제주제주시,제주중앙지하상가,1,1
경기가평군,청평여울시장,1,1
경기성남시,모란전통기름시장,1,1
경기안양시,중부농수산물시장,1,1
경기양주시,엄상동마을상점가,1,1
경기여주시,율촌시장,1,1
경기이천시,이천중앙로상가번영회 이천상인회,1,1
경기이천시,SK하이닉스(주)상점가,1,1
경기이천시,남천 상점가,1,1
경기이천시,송정동 상점가,1,1
경기이천시,예스파크 상점가,1,1
대구중구,대봉동웨딩거리상점가,1,1
부산금정구,부산대상점가,1,1
부산부산진구,철뚝시장,1,1
서울동대문구,답십리건축자재시장,1,1
서울성북구,장곡시장,1,1
서울송파구,잠실역지하쇼핑센터,1,1
서울양천구,신곡종합시장,1,1
서울양천구,신정제일시장,1,1
서울은평구,응암오거리상점가,1,1
서울은평구,증산골목시장,1,1
서울중랑구,동원전통시장상점가,1,1
인천중구,동인천지하아케이트,1,1
전남강진군,강진중앙로상가,1,1
전남나주시,나주혁신도시상가번영회,1,1
제주제주시,누웨마루거리상점가,1,1
제주제주시,한림중앙상가,1,1
충남보령시,대천항종합수산물시장,0,1
충남부여군,부여 새시장,1,1
충남홍성군,광천원동시장,1,1
경기안산시,사리골 상점가,1,1
경기안산시,안산패션타운전통시장,1,1
경기안산시,안산 다농마트 전통시장,1,1
경남창원시,산호동상점가,1,1
경북영주시,풍기선비골인삼시장,1,1
서울강동구,천호공구거리상점가,1,1
서울구로구,고척골목시장상점가,1,1
서울노원구,상계역전종합상가,1,1
서울노원구,상계주공1단지(가)상가,1,1
서울노원구,시영2단지 무지개종합상가,1,1
서울노원구,시영B상가,1,1
서울도봉구,쌍문역둘리상점가상인회,1,1
서울중구,백학시장 상점가,1,1
서울중구,청계상가,1,1
서울중랑구,장미제일시장,1,1
대구중구,북성로 상점가,1,1
인천중구,차이나타운로상점가,1,1
경기과천시,과천상점가,1,1
경기시흥시,오이도전통수산시장,1,1
경기양평군,양동쌍학시장,1,1
강원춘천시,명동상점가,1,1
전북김제시,화동길 상점가,1,1
전북완주군,고산구시장상점가,1,1
경북김천시,평화로상가,1,1
경북포항시,청림시장,1,1
경북포항시,환호그린빌시장,1,1
경북포항시,광장시장 (대도오광장종합회시장),1,1
경남사천시,삼천포전통수산시장,1,1
경남양산시,석계시장,1,1
서울강남구,도곡시장,0,1
경기부천시,심곡복개천 상점가,1,1
경기부천시,원미금강 상점가,1,1
경기여주시,여주세종시장상점가,1,1
경기여주시,오학동상점가 ,1,1
경기여주시,점봉동상점가,1,1
경기여주시,가남상점가,1,1
충북제천시,제천고추시장,1,1
전북군산시,강천상가,1,1
전북정읍시,연지상가번영회,1,1
전남순천시,부영3차상가번영회,1,1
전남순천시,연향2지구상가번영회,1,1
전남순천시,우석로상가번영회,1,1
전남순천시,장천동상가번영회,1,1
경북김천시,부곡시장,1,1
경북김천시,중앙시장,1,1
경북문경시,문화의거리 행복상점가,1,1
경북문경시,점촌역전상점가,1,1
경북상주시,남성시장,1,1
경남통영시,죽림상점가,1,1
서울강북구,숭인시장,0,1
서울광진구,능동로골목시장(미인정),1,1
서울도봉구,쌍문시장,1,1
서울동대문구,경동시장,1,1
서울마포구,동진시장,1,1
서울마포구,마포시장,1,1
서울서대문구,포방터시장,1,1
서울영등포구,영등포유통상가,1,1
서울종로구,광장시장,1,1
서울중구,에리어식스(벨포스트),1,1
서울중구,숭례문수입상가,1,1
서울중구,청평화시장,1,1
부산남구,대연중앙시장,1,1
부산동래구,국민시장,1,1
부산동래구,온천로터리종합시장,1,1
부산부산진구,양정전통시장,1,1
부산북구,정이있는구포시장,1,1
부산사상구,감전제일상가시장,1,1
부산사상구,고려쇼핑센터,1,1
부산사상구,부산광역시철강판매협동조합,1,1
부산수영구,동방시장,1,1
부산해운대구,반송시장,1,1
강원태백시,황지자유시장,1,1
광주남구,봉선시장,1,1
광주동구,산수시장,1,1
대전동구,정원시장,1,1
대전중구,용두전통시장,1,1
대전중구,유천전통시장,1,1
경기남양주시,광릉5일장,1,1
경기부천시,원미부흥시장,1,1
경기성남시,분당종합시장,1,1
경기성남시,야탑에이스코아시장,1,1
경기성남시,현대프라자시장,1,1
경기여주시,제일시장,1,1
경기연천군,연천5일장,1,1
경기용인시,용인5일장,1,1
경기의정부시,의정부시장,1,1
경기파주시,봉일천시장,1,1
경기포천시,송우공설시장,1,1
경기포천시,일동공설시장,1,1
강원삼척시,근덕5일장,1,1
강원삼척시,도계5일장,1,1
강원삼척시,도계전두시장,1,1
강원삼척시,도계중앙시장,1,1
강원삼척시,삼척5일장,1,1
강원삼척시,호산5일장,1,1
강원삼척시,호산시장,0,1
강원영월군,영월종합상가시장,1,1
강원영월군,주천정기시장,1,1
강원인제군,서화5일장,1,1
강원인제군,신남5일장,1,1
강원태백시,철암장,1,1
강원태백시,통리장,1,1
충북괴산군,연풍전통시장,1,0
충북보은군,삼승원남시장(원남재래시장),1,1
충북보은군,회인재래시장,1,1
충북옥천군,청산시장(청산재래시장),1,1
충북충주시,엄정내창시장,1,1
충남예산군,광시시장,1,1
충남예산군,삽교시장,1,1
전북익산시,서동시장,1,1
전북익산시,익산금마시장,0,0
전북익산시,중앙시장,1,1
전남고흥군,고흥전통시장,1,1
전남목포시,동부시장,1,1
전남목포시,목포종합수산시장,1,1
전남무안군,망운전통시장,1,1
전남순천시,괴목시장,1,1
전남순천시,승주시장,1,1
전남순천시,중앙시장,1,1
전남여수시,덕양시장,1,1
전남여수시,중앙선어시장,1,1
전남완도군,노화읍5일시장,1,1
전남함평군,나산시장,1,1
경남고성군,고성시장,0,1
경남고성군,영오시장,1,0
경남창원시,구암현대시장,1,1
경남창원시,덕산그린피아상가,1,1
경남창원시,마천시장,1,1
경남창원시,북동공설시장,1,1
경남하동군,화개장터,1,1
제주서귀포시,모슬포중앙시장,1,1
서울종로구,충신시장,1,1
부산해운대구,반송1번가,1,1
광주동구,나무전거리,0,1
광주동구,지산유원지,1,1
경기여주시,여주375아울렛상점가,1,1
경기의정부시,로데오거리상점가,1,1
경기화성시,북광장상가,1,1
강원춘천시,육림고개 상점가,1,1
강원태백시,황지시장상점가,1,1
충남아산시,배방상점가,1,1
충남천안시,두정동상점가,1,1
전북익산시,그린상점가,1,1
전남순천시,금당상가,1,1
전남순천시,연향패션상가,1,1
전남순천시,왕지상가,1,1
전남순천시,중앙시민로상점가,1,1
서울중구,명동지하쇼핑센터,1,1
서울중구,을지로지하쇼핑센터,1,1
서울중구,을지입구지하쇼핑센터,1,1
서울중구,회현지하쇼핑센터,1,1
부산중구,남포역S지하상가,1,1
인천미추홀구,제물포지하상가,1,1
경기남양주시,금곡홍유릉상점가,1,1
경기용인시,구갈상점가,1,1
서울마포구,합정시장,1,1
전남순천시,주암시장,1,1
서울서대문구,신촌 상점가,1,1
서울서초구,엔터식스 강남점,1,1
경기과천시,중앙동상점가,1,1
경기남양주시,덕소상점가,1,1
경기남양주시,맷돌모루상점가,1,1
경기여주시,강변상점가,1,1
강원태백시,중앙로 상점가 ,1,1
서울종로구,대일상가(낙원지하상가),1,1
서울중구,Team204,1,1
경기여주시,터미널상점가,1,1
전남여수시,흥국상가,1,1
