시장명,지자체,시도명,시군구명,시군구명_원본,행정동코드,행정동명,도로명주소코드,도로명주소명,우편번호,격자코드,위치경도,위치위도
부평문화의거리,인천부평구,인천,부평구,부평구,2823755000,부평5동,2.82E+11,인천 부평구 부평문화로 78-2,21394,다사314441,126.7250051,37.49408196
부평종합시장,인천부평구,인천,부평구,부평구,2823754000,부평4동,2.82E+11,인천 부평구 부흥로316번길 38-3,21391,다사316444,126.7266188,37.49649796
십정종합시장(열우물전통시장),인천부평구,인천,부평구,부평구,2823768000,십정1동,2.82E+11,인천 부평구 배곶남로21번길 18,21450,다사288418,126.6956685,37.47330312
진흥종합시장,인천부평구,인천,부평구,부평구,2823754000,부평4동,2.82E+11,인천 부평구 부흥로304번길 27,21391,다사315444,126.725706,37.49694725
가좌시장,인천서구,인천,서구,서구,2826059000,가좌2동,2.83E+11,인천 서구 장고개로337번길 18-19,22810,다사278441,126.6833977,37.49413933
신거북시장,인천서구,인천,서구,서구,2826056000,석남2동,2.83E+11,인천 서구 거북로 99,22791,다사269452,126.6729889,37.50328579
인천강남시장,인천서구,인천,서구,서구,2826055000,석남1동,2.83E+11,인천 서구 강남로 14,22785,다사268460,126.6719954,37.51122131
인천축산물시장,인천서구,인천,서구,서구,2826061000,가좌4동,2.82E+11,인천 서구 가좌로96번길 35,22824,다사282425,126.6884571,37.47899257
정서진중앙시장,인천서구,인천,서구,서구,2826054200,가정1동,2.83E+11,인천 서구 원창로239번길 11,22777,다사271469,126.675938,37.51857192
연수구옥련시장,인천연수구,인천,연수구,연수구,2818564000,옥련2동,2.82E+11,인천 연수구 독배로40번길 35,21949,다사245365,126.64683,37.42462185
연수송도역전시장,인천연수구,인천,연수구,연수구,2818563000,옥련1동,2.82E+11,인천 연수구 한나루로196번길 14,21939,다사254367,126.6576942,37.42645754
신포시장,인천중구,인천,중구,중구,2811053000,신포동,2.81E+11,인천 중구 우현로49번길 11-5,22322,다사228417,126.627812,37.47146219
신흥시장,인천중구,인천,중구,중구,2811054000,신흥동,2.73E+11,인천 중구 도원로 15-1,22329,다사236411,126.636624,37.46606007
인천종합어시장,인천중구,인천,중구,중구,2811052000,연안동,2.81E+11,인천 중구 연안부두로33번길 37,22348,다사210398,126.6071645,37.45413649
1913송정역시장(송정역전매일시장),광주광산구,광주,광산구,광산구,2920052500,송정2동,2.92E+11,광주 광산구 송정로8번길 33,62437,다라354824,126.7915343,35.13556354
비아5일시장,광주광산구,광주,광산구,광산구,2920062000,비아동,2.92E+11,광주 광산구 비아중앙로 26-1,62240,다라385919,126.8252661,35.22135768
송정5일시장,광주광산구,광주,광산구,광산구,2920052500,송정2동,2.92E+11,광주 광산구 광산로30번길 65,62435,다라359826,126.7969059,35.13707956
송정매일시장,광주광산구,광주,광산구,광산구,2920052500,송정2동,2.92E+11,광주 광산구 송정로29번길 64,62435,다라359826,126.7968447,35.13744947
우산매일시장,광주광산구,광주,광산구,광산구,2920058000,우산동,2.92E+11,광주 광산구 용아로 245,62338,다라363857,126.8014856,35.16524813
월곡시장,광주광산구,광주,광산구,광산구,2920060000,월곡1동,2.92E+11,광주 광산구 사암로 300,62347,다라371864,126.8096478,35.17129717
무등시장,광주남구,광주,남구,남구,2915570000,주월2동,2.91E+11,광주 남구 군분로 27,61606,다라448824,126.8945422,35.13592608
봉선시장,광주남구,광주,남구,남구,2915553700,봉선1동,2.92E+11,광주 남구 봉선중앙로91번길 7,61694,다라462816,126.9100024,35.12905105
남광주시장,광주동구,광주,동구,동구,2911068500,학동,2.91E+11,광주 동구 제봉로17번길 18-6,61490,다라472828,126.9208104,35.13929961
남광주해뜨는시장,광주동구,광주,동구,동구,2911068500,학동,2.91E+11,광주 동구 제봉로17번길 13-6,61490,다라472827,126.9212522,35.13896306
대인시장,광주동구,광주,동구,동구,2911052500,충장동,2.91E+11,광주 동구 제봉로194번길 7,61427,다라468844,126.9165339,35.15401255
산수시장,광주동구,광주,동구,동구,2911059000,산수1동,2.91E+11,광주 동구 필문대로192번길 17-1,61433,다라480843,126.9297328,35.15348678
동부시장,광주북구,광주,북구,북구,2917053000,중흥3동,2.92E+11,광주 북구 중문로9번길 39,61190,다라468866,126.916337,35.17388593
두암시장,광주북구,광주,북구,북구,2917066100,두암1동,2.92E+11,광주 북구 금녕길 23,61198,다라480864,126.9293897,35.1715782
말바우시장,광주북구,광주,북구,북구,2917062000,우산동,2.92E+11,광주 북구 동문대로97번길 55,61194,다라473865,126.9213607,35.17297793
운암시장,광주북구,광주,북구,북구,2917060200,운암2동,2.92E+11,광주 북구 대자로 87,61261,다라437866,126.8820036,35.17337341
광주양동시장,광주서구,광주,서구,서구,2914057500,양동,2.91E+11,광주 서구 천변좌로 238,61924,다라455844,126.9025577,35.15390747
양동건어물시장,광주서구,광주,서구,서구,2914057500,양동,2.91E+11,광주 서구 천변좌로254번길 6,61924,다라456843,126.9033302,35.15316825
양동경열로시장,광주서구,광주,서구,서구,2914057500,양동,2.91E+11,광주 서구 경열로 140-1,61924,다라454844,126.9008475,35.1536684
양동닭전길시장,광주서구,광주,서구,서구,2914057500,양동,2.91E+11,광주 서구 천변좌로262번길 4,61924,다라457843,126.9039961,35.15281861
양동복개상가,광주서구,광주,서구,서구,2914057500,양동,2.91E+11,광주 서구 천변좌로 243,61924,다라457844,126.9039282,35.15359895
양동산업용품시장,광주서구,광주,서구,서구,2914057500,양동,2.91E+11,광주 서구 독립로 205,61925,다라459841,126.906622,35.15117135
양동수산전통시장,광주서구,광주,서구,서구,2914057500,양동,2.91E+11,광주 서구 천변좌로246번길 16,61924,다라455843,126.90166,35.15323541
화정동서부시장,광주서구,광주,서구,서구,2914076000,화정1동,2.91E+11,광주 서구 화운로156번길 24-1,61979,다라434843,126.8792821,35.15304086
법동시장,대전대덕구,대전,대덕구,대덕구,3023061000,법2동,3.02E+11,대전 대덕구 계족로608번길 23,34406,다바938187,127.4315733,36.36622464
송촌시장,대전대덕구,대전,대덕구,대덕구,3023054300,송촌동,3.02E+11,대전 대덕구 동춘당로 83,34409,다바945185,127.4397409,36.36462123
신탄진시장,대전대덕구,대전,대덕구,대덕구,3023056000,석봉동,3.02E+11,대전 대덕구 석봉로43번길 37,34318,다바934279,127.4265065,36.44915342
중리시장,대전대덕구,대전,대덕구,대덕구,3023054600,중리동,3.02E+11,대전 대덕구 중리북로31번길 26,34389,다바933186,127.4263885,36.36558954
가양시장,대전동구,대전,동구,동구,3011062000,가양1동,1.16E+11,대전 동구 매봉로 18,34575,다바949165,127.4431993,36.34626329
대전도매시장,대전동구,대전,동구,동구,3011051500,중앙동,3.01E+11,대전 동구 대전로791번길 3,34628,다바939147,127.4329191,36.3302023
대전상가시장,대전동구,대전,동구,동구,3011054500,신인동,1.11E+11,대전 동구 충무로 185,34633,다바943138,127.4366521,36.32178813
신도시장,대전동구,대전,동구,동구,3011063000,가양2동,3.01E+11,대전 동구 흥룡로37번길 12,34532,다바952169,127.447114,36.3495206
신중앙시장,대전동구,대전,동구,동구,3011051500,중앙동,3.01E+11,대전 동구 중앙로200번길 85,34630,다바940144,127.4336349,36.3272971
용운시장,대전동구,대전,동구,동구,3011056000,용운동,3.01E+11,대전 동구 용운로 164,34662,다바964144,127.4605847,36.32781621
인동시장,대전동구,대전,동구,동구,3011054500,신인동,3.01E+11,대전 동구 대전천동로 452,34633,다바942139,127.4359134,36.32253186
자유도매시장,대전동구,대전,동구,동구,3011051500,중앙동,3.01E+11,대전 동구 중앙로200번길 40,34628,다바938146,127.4320061,36.32923674
전통중앙도매상가,대전동구,대전,동구,동구,3011051500,중앙동,3.01E+11,대전 동구 대전로 786,34629,다바940147,127.4337041,36.32982636
중앙도매시장,대전동구,대전,동구,동구,3011051500,중앙동,3.01E+11,대전 동구 대전로 783,34628,다바940146,127.4331847,36.32956033
중앙메가프라자,대전동구,대전,동구,동구,3011051500,중앙동,3.01E+11,대전 동구 중앙로200번길 99,34630,다바940143,127.4339584,36.3267299
중앙상가시장,대전동구,대전,동구,동구,3011051500,중앙동,3.01E+11,대전 동구 대전로791번길 38,34628,다바938146,127.4311264,36.32961517
중앙종합시장,대전동구,대전,동구,동구,3011051500,중앙동,3.01E+11,대전 동구 중교로 119,34628,다바939145,127.4322021,36.32859197
도마큰시장,대전서구,대전,서구,서구,3017052000,도마1동,3.02E+11,대전 서구 도마4길 73,35332,다바893131,127.3813666,36.31580602
한민시장,대전서구,대전,서구,서구,3017056000,괴정동,3.02E+11,대전 서구 도솔로308번길 27,35294,다바895152,127.3840015,36.33462149
송강시장,대전유성구,대전,유성구,유성구,3020058000,구즉동,3.02E+11,대전 유성구 구즉로 74-7,34009,다바898264,127.3866081,36.43519975
문창전통시장,대전중구,대전,중구,중구,3014060500,문창동,3.01E+11,대전 중구 보문로20번길 22,35029,다바944131,127.4381799,36.31551061
부사전통시장,대전중구,대전,중구,중구,3014064000,부사동,3.01E+11,대전 중구 대종로316번길 16,35032,다바941129,127.4353735,36.31414143
산성전통시장,대전중구,대전,중구,중구,3014074000,산성동,3.01E+11,대전 중구 대둔산로 420,35012,다바898121,127.3871263,36.30655779
오류전통시장,대전중구,대전,중구,중구,3014067000,오류동,3.01E+11,대전 중구 계룡로882번길 72,34909,다바917138,127.4079507,36.32195883
용두전통시장,대전중구,대전,중구,중구,3014065500,용두동,3.01E+11,대전 중구 계룡로881번길 53,34870,다바923140,127.4145668,36.32340688
유천전통시장,대전중구,대전,중구,중구,3014070000,유천1동,3.01E+11,대전 중구 문화로105번길 113,34974,다바906133,127.3954896,36.31721058
태평전통시장,대전중구,대전,중구,중구,3014068000,태평1동,3.01E+11,대전 중구 수침로55번길 56,34893,다바908142,127.397694,36.32594524
(주)신정시장,울산남구,울산,남구,남구,3114051000,신정1동,3.11E+11,울산 남구 월평로47번길 7,44671,마마641288,129.3102795,35.54233752
(주)야음시장,울산남구,울산,남구,남구,3114067000,야음장생포동,3.11E+11,울산 남구 수암로 234,44752,마마660268,129.3313731,35.52405748
수암상가시장,울산남구,울산,남구,남구,3114063500,수암동,3.11E+11,울산 남구 수암로128번길 12,44749,마마650271,129.3207645,35.52697636
수암종합시장,울산남구,울산,남구,남구,3114063500,수암동,3.11E+11,울산 남구 수암로 128-2,44749,마마650272,129.3208454,35.52747363
신정상가시장,울산남구,울산,남구,남구,3114051000,신정1동,3.11E+11,울산 남구 월평로47번길 15,44671,마마640289,129.3101169,35.54300662
신정평화시장,울산남구,울산,남구,남구,3114052000,신정2동,3.11E+11,울산 남구 봉월로67번길 17,44651,마마634284,129.3035365,35.53834025
야음상가시장,울산남구,울산,남구,남구,3114067000,야음장생포동,3.11E+11,울산 남구 수암로 244-6,44752,마마660268,129.3318642,35.52361503
울산번개시장,울산남구,울산,남구,남구,3114067000,야음장생포동,3.11E+11,울산 남구 신선로184번길 46-1,44767,마마665264,129.3367705,35.520238
울산산업공구월드,울산남구,울산,남구,남구,3114057000,삼산동,2.73E+11,울산 남구 갈밭로 24,44717,마마670282,129.3426384,35.53578533
남목전통시장,울산동구,울산,동구,동구,3117060000,남목3동,3.12E+11,울산 동구 남목17길 9,44006,마마747291,129.4273867,35.54272388
대송농수산물시장,울산동구,울산,동구,동구,3117054000,대송동,3.12E+11,울산 동구 대송8길 6,44070,마마742242,129.4206489,35.49920876
동울산종합시장,울산동구,울산,동구,동구,3117056000,전하2동,3.12E+11,울산 동구 진성14길 77,44046,마마746253,129.4254286,35.50883074
월봉시장,울산동구,울산,동구,동구,3117056000,전하2동,3.12E+11,울산 동구 진성14길 94,44044,마마746254,129.4260293,35.50966861
염포시장(신전시장),울산북구,울산,북구,북구,3120059000,염포동,3.12E+11,울산 북구 새장터6길 4,44260,마마714282,129.390746,35.53552572
호계공설시장,울산북구,울산,북구,북구,3120051000,농소1동,3.12E+11,울산 북구 호계3길 17-11,44229,마마680379,129.355738,35.62361611
화봉시장(화봉종합시장),울산북구,울산,북구,북구,3120057000,송정동,3.12E+11,울산 북구 상방로 94,44241,마마690341,129.3658257,35.58881997
곡천공설시장,울산울주군,울산,울주군,울주군,3171034000,웅촌면,3.17E+11,울산 울주군 웅촌면 곡천동문길 20-22,44965,마마551202,129.2096999,35.4656179
남창옹기종기시장,울산울주군,울산,울주군,울주군,3171025600,온양읍,3.17E+11,울산 울주군 온양읍 남창장터길 24,44974,마마618148,129.2827813,35.41668686
덕신1차시장,울산울주군,울산,울주군,울주군,3171025000,온산읍,3.17E+11,울산 울주군 온산읍 온덕1길 25,45001,마마642170,129.3093518,35.43524439
덕신2차시장,울산울주군,울산,울주군,울주군,3171025000,온산읍,3.17E+11,울산 울주군 온산읍 신온7길 69,45006,마마643163,129.3100225,35.42934852
덕하시장(덕하공설시장),울산울주군,울산,울주군,울주군,3171026200,청량읍,3.17E+11,울산 울주군 청량읍 덕하장터1길 9,44984,마마637231,129.305477,35.4911256
