지자체,시장명,시장면적,전체 점포 중 영업 중인 점포 수,빈점포,기타점포(창고 및 사무실 등 영업 이외의 목적으로 활용되고 있는 점포),노점수,점포상인 수 (종업원 제외) - 2019,종업원 수 (점포주 제외) - 2019,노점상인 수 (종업원 제외) - 2019,총시장 상인 - 2019,소방시설보유,보유여부 - 스프링클러,보유여부 - 소화전,보유여부 - 공용소화기,보유여부 - 경보기,보유여부 - 화재_가스감지센서,보유여부 - 화재알림시설(자동 화재속보 설비),보유율 - 개별점포 보유 소화기,보유여부 - CCTV,보유여부 - 공동화장실,보유여부 - 아케이드,보유여부 - 엘리베이터_에스컬레이터 (건물형만)
경기수원시,미나리광시장,5874,60,0,0,0,60,20,0,80,1,1,1,1,1,1,2,100,1,1,1,2
경기수원시,북수원시장,30345,147,3,0,3,147,80,5,232,1,2,1,1,2,1,2,95,1,2,2,2
경기수원시,시민상가시장,1032,54,1,0,0,54,2,0,56,1,2,2,1,1,1,2,100,1,1,1,2
경기수원시,역전시장,7762,180,10,20,5,180,50,5,235,1,1,1,1,1,1,1,100,1,1,2,1
경기수원시,연무시장,17594,130,0,0,3,130,97,3,230,1,2,1,1,1,1,2,100,1,1,2,2
경기수원시,영동시장,6656,295,5,0,0,295,30,0,325,1,1,1,1,1,1,1,90,1,1,1,1
경기수원시,장안문거북시장,22803,129,2,8,0,129,13,0,142,1,1,1,1,1,1,2,98,2,1,2,2
경기수원시,정자시장,14976,150,0,0,0,150,180,0,330,1,1,1,1,1,1,1,100,1,1,2,2
경기수원시,조원시장,60278,120,5,0,5,120,10,0,130,1,2,1,1,1,1,1,100,1,1,2,2
경기수원시,지동시장,2921,172,40,20,9,172,50,9,231,1,1,1,1,1,1,1,100,1,1,1,1
경기수원시,팔달문시장,7674,205,5,1,9,205,326,9,540,1,1,1,1,1,1,1,96,1,1,1,2
경기수원시,화서시장,12961,149,20,33,15,149,150,25,324,1,1,1,1,1,1,2,100,1,1,1,2
경기시흥시,시흥삼미시장,6900,118,0,0,32,118,330,32,480,1,1,1,1,1,1,2,100,1,1,1,2
경기시흥시,정왕시장,3153,74,0,0,0,74,150,0,224,1,1,1,1,1,1,1,90,1,1,2,1
경기시흥시,도일시장,8048,54,0,1,0,54,20,0,74,1,1,1,1,1,1,2,100,1,1,2,2
경기안산시,스타프라자전통시장,5110,206,12,4,0,206,0,0,206,1,1,1,1,1,1,1,90,1,1,2,1
경기안산시,신안코아,6930,84,49,0,2,84,15,2,101,1,1,1,1,1,1,1,100,1,1,2,1
경기안산시,신안프라자전통시장,11718,95,3,0,2,95,8,2,105,1,1,1,1,1,1,1,100,1,1,2,1
경기안산시,안산시시민시장,4935,226,0,20,0,226,0,0,226,1,1,1,1,1,1,1,100,1,1,2,2
경기안산시,월드프라자,5204,97,20,82,2,97,10,2,109,1,1,1,1,1,1,1,100,1,1,2,1
경기안성시,안성맞춤시장,13223,120,10,0,7,120,10,7,137,1,1,1,1,1,1,1,100,1,1,1,2
경기안성시,일죽시장,16163,109,5,3,0,109,0,0,109,1,1,1,1,1,1,1,100,1,1,2,1
경기안성시,죽산시장,13697,70,30,10,0,70,0,0,70,1,2,1,1,1,1,2,100,1,1,2,2
경기안성시,중앙시장,4937,57,3,3,15,57,6,15,78,1,1,1,1,1,1,1,100,1,1,1,2
경기안양시,박달시장,8387,122,1,0,20,122,41,21,184,1,1,1,1,1,1,1,100,1,1,1,2
경기안양시,석수시장,6783,126,4,5,0,126,35,0,161,1,2,1,1,1,1,2,100,2,1,2,2
경기안양시,안양관양시장,7248,150,0,0,30,150,0,30,180,1,1,1,1,1,1,1,100,1,1,1,2
경기안양시,안양남부시장,17347,175,5,0,10,175,30,10,215,1,1,1,1,1,1,1,100,1,1,1,2
경기안양시,안양중앙인정시장,43330,429,0,0,290,429,170,291,890,1,1,1,1,1,1,1,90,1,1,1,2
경기안양시,안양호계종합시장,1995,105,10,0,1,105,10,1,116,1,1,1,1,1,1,1,100,1,1,1,2
경기안양시,중앙시장,4330,131,30,5,5,131,8,5,144,1,1,1,1,1,1,1,100,1,1,1,2
경기양평군,양수리전통시장(양평양수리시장),66405,106,0,2,12,106,0,12,118,1,2,1,1,1,1,1,100,1,1,1,2
경기양평군,양평물맑은시장,67845,391,6,0,272,391,250,272,913,1,1,1,1,1,1,1,90,1,1,1,1
경기양평군,용문천년시장,14639,121,8,0,220,121,161,220,502,1,2,1,1,1,1,2,90,1,1,2,1
경기여주시,가남시장,20351,38,0,0,20,38,3,20,61,1,2,1,1,1,1,2,100,2,1,1,2
경기연천군,전곡5일장,300,0,0,0,130,0,0,130,130,1,2,1,1,2,2,2,10,2,1,2,2
경기연천군,전곡재래시장,8516,58,3,0,0,58,50,10,118,1,1,1,1,1,1,1,100,1,1,1,2
경기오산시,오색시장,60000,320,3,0,150,320,450,150,920,1,1,1,1,1,1,1,90,1,1,1,2
경기용인시,백암5일장,2309,0,0,0,102,0,0,102,102,1,2,2,1,2,2,2,8,2,1,2,2
경기용인시,용인중앙시장,6000,430,15,0,26,430,1109,26,1565,1,1,1,1,1,1,1,90,1,1,1,1
경기용인시,죽전로데오상점가전통시장,32280,100,10,0,0,100,230,0,330,1,1,1,1,1,1,1,100,2,1,2,1
경기의왕시,부곡도깨비시장,2000,117,0,1,2,117,35,2,154,1,2,1,1,1,1,1,100,1,1,2,2
경기의정부시,의정부제일시장,15110,332,2,0,218,332,248,218,798,1,1,1,1,1,1,1,100,1,1,1,1
경기의정부시,의정부청과야채시장,4289,70,10,0,0,70,70,0,140,1,1,1,1,1,1,1,100,1,1,1,2
경기이천시,관고전통시장,7750,117,1,0,26,117,7,26,150,1,1,1,1,1,1,1,100,1,1,1,2
경기이천시,사기막골도자기시장,13661,51,3,0,0,51,0,0,51,1,2,1,1,1,1,2,70,1,1,2,2
경기이천시,장호원전통시장,6600,64,5,0,0,64,0,0,64,1,2,1,1,1,1,2,60,1,1,1,2
경기파주시,광탄시장,5069,103,15,2,0,103,40,0,143,1,1,1,1,1,1,2,50,1,1,1,2
경기파주시,금촌명동로시장,6604,60,0,0,0,60,20,0,80,1,2,1,1,1,1,1,100,1,1,2,2
경기파주시,금촌문화로시장,15704,120,15,0,0,120,50,0,170,1,1,1,1,1,1,1,90,2,1,2,2
경기파주시,금촌전통시장,14067,91,0,2,0,91,18,0,109,1,1,1,1,1,1,2,100,1,1,1,2
경기파주시,문산자유시장,6444,101,14,1,5,101,35,3,139,1,1,1,1,1,1,2,100,1,1,1,2
경기파주시,적성전통시장,9350,67,7,0,60,67,30,60,157,1,1,1,1,2,1,2,100,1,1,2,2
경기평택시,서정리시장,50625,102,3,0,25,102,50,25,177,1,1,1,1,1,1,2,100,1,1,1,2
경기평택시,송탄시장,10000,129,0,0,0,129,40,0,169,1,1,1,1,1,1,1,90,1,1,1,2
경기평택시,안중시장,16804,130,7,0,14,130,10,14,154,1,1,1,1,1,1,1,90,1,1,1,2
경기평택시,중앙시장,20114,150,30,0,0,150,0,0,150,1,1,1,1,1,1,1,80,1,1,1,2
경기평택시,통복시장,87289,584,5,579,120,584,881,120,1585,1,1,1,1,1,1,1,80,1,1,1,2
경기포천시,신읍5일장,8000,0,0,0,300,0,0,300,300,1,1,1,1,1,1,2,0,2,1,2,2
경기포천시,운천전통시장,10135,50,4,0,2,50,16,2,68,1,1,1,1,1,1,1,90,1,1,1,2
경기포천시,일동전통시장,2000,26,10,0,0,26,10,0,36,1,1,1,1,1,1,1,100,1,1,1,1
경기하남시,덕풍전통시장,13525,128,0,0,1,128,120,0,248,1,1,1,1,1,1,1,100,1,1,1,1
경기하남시,신장전통시장,9428,78,0,0,4,78,29,4,111,1,1,1,1,1,1,1,100,1,1,1,2
경기화성시,남양시장,21563,430,20,0,0,430,200,0,630,1,2,1,1,2,2,2,100,1,1,2,2
경기화성시,발안시장,62500,214,5,0,70,214,381,70,665,1,1,1,1,1,1,1,100,1,1,2,2
경기화성시,사강시장,21531,290,35,15,0,290,200,0,490,1,1,1,1,1,1,1,90,1,1,1,2
경기화성시,조암시장,33000,380,40,0,150,380,274,150,804,1,2,1,1,1,2,2,85,2,1,1,2
강원강릉시,강릉동부시장,7109,169,16,42,2,169,13,2,184,1,1,1,1,1,1,1,50,1,1,1,2
강원강릉시,강릉서부시장,3707,50,17,84,0,50,0,10,60,1,1,1,1,1,1,1,100,1,1,1,2
강원강릉시,강릉성남시장,7223,128,0,0,14,128,71,14,213,1,2,1,1,1,1,2,60,1,1,1,2
강원강릉시,주문진건어물시장,26359,97,1,0,0,97,180,0,277,1,1,1,1,1,1,1,100,1,1,1,2
강원강릉시,주문진수산시장,2802,101,0,1,0,101,57,0,158,1,1,1,1,1,1,1,50,1,1,1,2
강원강릉시,주문진종합시장,5761,62,2,0,2,62,10,2,74,1,2,1,1,1,1,1,60,1,1,1,2
강원강릉시,중앙시장,3848,300,0,10,117,300,0,117,417,1,1,1,1,1,1,1,20,1,1,1,2
강원고성군,간성시장(천년고성시장),7000,75,4,9,7,75,30,7,112,1,1,1,1,1,1,1,100,1,1,1,2
강원고성군,거진시장,5881,63,0,1,30,63,30,30,123,1,1,1,1,1,1,1,100,1,1,2,2
강원동해시,동쪽바다중앙시장,23875,200,14,0,12,200,59,11,270,1,2,1,1,1,1,1,90,1,1,1,2
강원동해시,동해남부재래시장,13116,158,50,0,0,158,50,0,208,1,1,1,1,1,1,1,80,1,1,2,1
강원동해시,묵호시장,2063,108,0,20,0,108,100,0,208,1,2,1,1,1,1,1,100,2,1,1,2
강원동해시,북평민속시장,148000,220,48,0,400,220,50,400,670,1,2,1,1,2,2,2,90,2,1,2,2
강원삼척시,삼척번개시장,3300,17,0,0,35,17,10,35,62,1,2,1,1,1,2,2,90,1,1,1,2
강원삼척시,삼척중앙시장,11637,192,51,0,11,192,94,11,297,1,1,1,1,1,1,1,100,1,1,1,1
강원속초시,속초종합중앙시장,6774,240,30,0,10,240,40,10,290,1,1,1,1,1,1,1,100,1,1,1,1
강원속초시,속초중앙전통시장(속초관광수산시장),9900,330,10,0,10,330,430,10,770,1,1,1,1,1,1,1,100,2,1,1,1
강원양구군,양구중앙시장,5037,56,3,0,100,56,0,100,156,1,2,1,1,1,1,1,55,1,1,1,2
강원양양군,양양전통시장,6809,66,0,2,40,66,30,40,136,1,1,1,1,1,1,1,100,1,1,1,2
강원영월군,서부공설시장,4279,40,0,0,10,40,3,0,43,1,1,1,1,1,1,1,99,1,1,1,2
강원영월군,영월덕포5일장,2690,0,0,0,160,0,0,160,160,1,2,1,1,2,2,2,70,1,1,2,2
강원영월군,서부아침시장,12215,44,0,2,0,44,33,0,77,1,1,1,1,1,1,1,90,1,1,1,2
강원영월군,영월중앙시장,3300,30,0,0,0,30,10,0,40,1,1,1,1,1,1,1,99,1,1,2,1
강원원주시,문막시장,13855,67,7,5,10,67,0,20,87,1,2,1,1,2,2,2,99,2,1,2,2
강원원주시,미로예술원주중앙시장(원주중앙시장),7622,278,31,64,18,278,0,18,296,1,2,1,1,1,1,1,100,1,1,1,2
강원원주시,민속풍물시장,32395,99,0,0,0,99,0,0,99,1,2,1,1,1,1,1,100,1,1,2,2
강원원주시,북원상가시장,2804,50,0,0,0,50,0,0,50,1,1,1,1,1,1,1,100,1,1,2,1
강원원주시,원주남부시장,6263,145,0,0,0,145,0,0,145,1,1,1,1,1,1,1,90,1,1,2,2
강원원주시,자유시장,19104,441,47,0,0,441,58,0,499,1,1,1,1,1,1,1,62,1,1,1,1
강원원주시,중앙시민전통시장,4448,77,1,0,0,77,100,0,177,1,2,1,1,1,1,1,100,1,1,1,2
강원인제군,기린면5일장,4958,79,0,1,20,79,2,20,101,1,2,1,1,1,2,2,100,2,1,2,2
강원인제군,원통시장,4356,55,8,0,20,55,10,20,85,1,2,1,1,1,1,1,100,1,1,1,2
강원인제군,인제시장,15598,108,2,5,0,108,10,0,118,1,2,1,1,2,1,1,70,1,1,2,2
강원정선군,고한구공탄시장(고한시장),9914,81,3,0,2,81,3,1,85,1,1,1,1,1,1,1,90,1,1,1,1
강원정선군,임계사통팔달시장,16235,66,2,0,80,66,10,80,156,1,2,1,1,1,1,1,99,1,1,1,2
강원정선군,정선사북시장,4916,53,7,0,0,53,26,0,79,1,1,1,1,1,1,1,100,1,1,1,2
강원정선군,정선아리랑시장,12355,170,0,0,120,170,180,120,470,1,1,1,1,1,1,1,80,1,1,1,1
강원철원군,동송시장,1229,7,1,53,0,7,2,0,9,1,1,1,1,1,1,1,100,1,1,1,2
강원철원군,동송전통시장,18627,130,17,0,125,130,20,128,278,1,1,1,1,1,1,2,60,1,1,1,2
강원철원군,신철원시장,2698,72,2,0,20,72,0,20,92,1,1,1,1,1,1,1,80,1,1,1,2
강원철원군,와수시장,1650,103,7,0,30,103,127,30,260,1,2,1,1,1,1,1,80,1,1,1,2
강원춘천시,제일종합시장,4028,170,17,0,0,170,0,0,170,1,1,1,1,1,1,1,100,1,1,1,1
강원춘천시,춘천남부시장,5545,21,6,9,2,21,114,2,137,1,1,1,1,1,1,1,100,1,1,1,1
강원춘천시,춘천동부시장,11223,116,0,0,3,116,9,3,128,1,1,1,1,1,1,1,100,1,1,1,1
강원춘천시,춘천번개시장,13200,52,0,0,10,52,6,10,68,1,2,1,1,1,2,2,70,1,1,2,2
강원춘천시,춘천서부시장,6800,100,4,0,0,100,4,0,104,1,1,1,1,1,1,1,79,1,1,2,2
강원춘천시,춘천중앙시장,9014,165,5,0,0,165,0,0,165,1,1,1,1,1,1,1,100,1,1,1,2
강원춘천시,춘천풍물시장,18388,143,0,0,178,143,60,178,381,1,1,1,1,1,1,1,100,1,1,1,2
강원춘천시,춘천후평시장,6417,66,1,0,0,66,0,0,66,1,1,1,1,1,1,1,90,1,1,1,2
강원태백시,장성중앙시장,4738,50,1,0,0,50,10,0,60,1,1,1,1,1,1,1,100,1,1,1,2
강원태백시,황지자유시장,6270,145,1,0,7,145,10,7,162,1,2,1,1,1,1,1,100,1,1,1,2
강원평창군,봉평전통시장(봉평시장),11697,57,0,0,85,57,0,85,142,1,2,1,1,2,2,2,100,1,1,2,2
강원평창군,진부전통시장,15747,103,4,0,0,103,0,0,103,1,1,1,1,2,1,2,99,1,1,2,2
강원평창군,평창대화시장,18737,52,6,0,35,52,0,35,87,1,1,1,1,1,1,2,100,2,1,1,2
강원평창군,평창올림픽시장(평창전통시장),11664,70,0,0,20,70,120,20,210,1,1,1,1,1,1,1,100,1,1,1,2
강원홍천군,홍천시장,3637,106,16,20,21,106,10,8,124,1,1,1,1,1,1,1,61,1,1,1,2
강원홍천군,홍천중앙시장,4549,93,6,8,0,93,23,0,116,1,1,1,1,1,1,1,100,2,1,2,2
강원화천군,사내5일장,1000,0,0,0,20,0,0,20,20,1,2,2,1,2,2,2,70,2,1,2,2
강원화천군,화천5일장,330,0,0,0,72,0,0,72,72,1,2,2,1,2,2,2,70,2,1,2,2
강원화천군,화천재래시장,4306,95,2,0,0,95,65,0,160,1,2,1,1,1,1,1,100,1,1,1,2
강원횡성군,횡성시장,7273,120,5,2,3,120,0,3,123,1,1,1,1,1,1,1,0,1,1,1,2
충북괴산군,괴산전통시장,25405,144,0,0,2,144,8,2,154,1,1,1,1,1,1,1,100,1,1,1,2
충북괴산군,목도재래시장,10595,60,20,0,0,60,5,0,65,1,1,1,1,1,1,1,100,1,1,1,2
충북괴산군,청천전통시장,10718,84,11,10,96,84,8,96,188,1,1,1,1,1,1,1,100,1,1,1,2
충북단양군,단양구경시장(단양인정시장),14034,118,2,0,140,118,28,140,286,1,1,1,1,1,1,1,100,1,1,1,2
충북단양군,매포전통시장(매포재래시장),7438,53,9,1,35,53,7,32,92,1,1,1,1,1,1,1,100,1,1,1,2
충북단양군,영춘전통시장(영춘재래시장),500,37,0,0,6,37,0,8,45,1,2,1,1,1,1,1,100,1,1,2,1
충북보은군,마로관기시장(관기재래시장),12759,40,0,0,0,40,0,0,40,1,2,1,1,2,2,2,100,2,1,1,2
충북보은군,보은전통시장,9820,44,5,0,0,44,3,0,47,1,1,1,1,1,1,1,100,1,1,1,2
충북보은군,결초보은시장(구 보은종합시장),11386,105,7,0,0,105,33,0,138,1,1,1,1,1,1,1,100,1,1,1,2
충북영동군,영동전통시장,13567,150,19,0,34,150,0,34,184,1,1,1,1,1,1,1,80,1,1,1,2
충북영동군,영동중앙시장,1826,62,26,4,0,62,0,0,62,1,1,1,1,1,1,1,100,1,1,1,1
충북옥천군,옥천공설시장,6567,24,0,0,0,24,4,0,28,1,1,1,1,1,1,2,100,1,1,1,1
충북옥천군,옥천상가,3018,46,11,0,0,46,0,0,46,1,1,1,1,1,1,1,100,1,1,1,2
충북음성군,감곡시장,6339,46,4,0,17,46,15,17,78,1,2,1,1,1,1,1,100,1,1,2,2
충북음성군,대소시장,14101,120,8,2,50,120,62,50,232,1,2,1,1,1,1,2,90,1,1,2,2
충북음성군,삼성시장,9310,65,5,7,30,65,50,30,145,1,2,1,1,1,1,1,100,1,1,1,2
충북음성군,무극시장,10879,180,0,0,86,180,0,86,266,1,1,1,1,1,1,1,100,1,1,1,2
충북음성군,음성시장,21555,245,25,11,100,245,15,100,360,1,2,1,1,2,2,2,50,1,1,1,2
충북제천시,내토전통시장,3710,61,0,0,10,61,70,10,141,1,2,1,1,1,1,1,100,1,1,1,2
충북제천시,덕산면전통시장,8591,48,6,0,6,48,0,6,54,1,2,1,1,1,1,2,100,2,1,2,2
충북제천시,동문전통시장,4664,53,2,2,5,53,60,5,118,1,2,1,1,1,1,1,100,1,2,1,2
충북제천시,박달재전통시장,3509,48,0,0,0,48,17,0,65,1,2,1,2,1,2,2,50,1,1,2,2
충북제천시,제천약초시장,6015,60,0,0,0,60,5,0,65,1,1,1,1,1,1,1,100,1,1,1,2
충북제천시,제천역전한마음시장,6000,70,1,0,0,70,73,0,143,1,1,1,1,1,1,1,100,1,1,1,2
충북제천시,제천중앙시장,28883,497,279,0,0,497,6,7,510,1,1,1,1,1,1,1,100,1,1,1,1
충북증평군,증평장뜰재래시장,12238,90,1,0,55,90,23,55,168,1,2,1,1,1,1,2,95,1,1,1,2
충북진천군,운수대통! 생거진천전통시장,25062,71,1,1,250,71,71,250,392,1,1,1,1,1,1,1,100,1,1,1,1
충북진천군,진천중앙시장,4948,54,0,0,0,54,0,12,66,1,1,1,1,1,1,1,90,1,1,1,2
충북청주시,가경터미널시장,8389,82,2,0,4,82,38,4,124,1,1,1,1,1,1,2,100,1,1,1,2
충북청주시,밤고개자연시장(구 내덕자연시장),9395,45,0,0,1,45,1,1,47,1,1,1,1,1,1,1,100,1,1,1,2
충북청주시,내수전통시장,6912,52,6,2,50,52,20,50,122,1,2,1,1,2,2,2,100,1,1,2,2
충북청주시,문의전통시장(문의재래시장),2975,50,5,3,20,50,15,20,85,1,2,1,1,1,1,1,100,2,1,2,2
충북청주시,미원전통시장(미원재래시장),3305,100,12,3,6,100,15,10,125,1,2,1,1,1,2,2,100,2,1,2,2
충북청주시,복대가경시장,3451,78,6,0,9,78,43,9,130,1,2,1,1,1,1,2,100,1,1,1,2
충북청주시,북부시장,54000,130,8,6,22,130,90,22,242,1,1,1,1,1,1,1,100,1,1,1,2
충북청주시,사직시장,10735,46,8,2,6,46,17,5,68,1,2,1,1,2,2,2,100,1,1,1,2
충북청주시,서문시장,15269,100,4,2,0,100,80,0,180,1,1,1,1,1,1,1,80,1,1,1,1
충북청주시,주안시민지하상가,35784,68,0,0,23,68,10,23,101,1,1,1,1,1,1,1,100,1,1,1,2
충북청주시,옥산전통시장(옥산재래시장),1322,140,0,0,0,140,0,0,140,1,2,1,1,2,2,2,100,2,1,2,2
충북청주시,원마루시장,7968,120,0,0,0,120,57,0,177,1,1,1,1,1,1,1,97,1,1,1,2
충북청주시,육거리종합시장,49347,890,0,0,150,890,2300,150,3340,1,2,1,1,1,1,1,95,1,1,1,2
충북청주시,중앙시장,4380,58,12,0,0,58,0,1,59,1,1,1,1,1,1,1,90,2,1,1,2
충북청주시,직지시장,5640,53,2,0,4,53,0,4,57,1,2,1,1,1,1,1,90,1,1,1,1
충북청주시,청주두꺼비시장(구수곡시장),6919,59,4,1,6,59,16,6,81,1,1,1,1,1,1,1,100,1,1,1,2
충북청주시,청주사창시장,5109,94,2,0,9,94,4,0,98,1,1,1,1,1,1,1,90,1,1,1,2
충북충주시,관아골상가,17929,88,1,0,0,88,39,0,127,1,2,1,1,2,2,2,100,1,1,1,2
충북충주시,농산물종합시장(중앙청과시장),30012,187,0,0,0,187,200,0,387,1,1,1,1,1,1,1,95,1,1,1,2
충북충주시,목행시장,48374,90,14,0,15,90,0,0,90,1,2,1,2,2,1,2,100,2,1,2,2
충북충주시,무학시장,10432,156,3,5,3,156,55,3,214,1,1,1,1,1,1,1,100,1,1,1,2
충북충주시,연수상가,19408,190,0,0,0,190,120,0,310,1,1,1,1,1,1,2,100,2,2,1,2
충북충주시,연원시장,17344,58,0,0,60,58,26,60,144,1,2,1,1,1,2,2,100,1,1,1,2
충북충주시,중앙어울림시장,3508,50,4,0,0,50,0,0,50,1,2,1,1,1,1,1,100,1,1,2,2
충북충주시,충주옹달샘시장,1587,63,0,0,0,63,0,0,63,1,1,1,1,1,1,2,100,1,1,1,2
충북충주시,충주자유시장,29765,413,3,0,3,413,200,3,616,1,1,1,1,1,1,1,100,1,1,1,2
충북충주시,"성서중심시장(성서시장,문화의거리 통합)",4609,270,50,0,0,270,300,0,570,1,2,1,1,1,2,2,100,1,2,2,2
충남공주시,공주산성시장,78800,500,30,30,150,500,200,150,850,1,1,1,1,1,1,1,90,1,1,1,2
충남공주시,산성시장활성화구역,81569,273,45,0,0,273,130,0,403,1,1,1,1,1,1,1,80,2,1,2,2
충남공주시,유구시장,7679,66,1,0,85,66,0,100,166,1,1,1,1,1,1,1,100,1,1,1,2
충남금산군,금산국제인삼시장(금산인삼국제시장),17921,203,0,0,0,203,0,0,203,1,1,1,1,1,1,1,95,1,1,1,2
충남금산군,금산수삼센타,7868,292,3,0,0,292,0,0,292,1,1,1,1,1,1,1,10,1,1,1,2
충남금산군,금산금빛시장(금산시장),8750,80,30,30,5,80,10,5,95,1,1,1,1,1,1,1,100,1,1,1,2
충남금산군,금산약초시장,1075,26,5,0,1,26,0,1,27,1,1,1,1,1,1,1,40,1,1,1,2
충남금산군,금산인삼쇼핑센타,6314,51,2,0,0,51,0,0,51,1,1,1,1,1,1,1,60,1,1,1,1
충남금산군,금산인삼전통시장,9561,16,13,40,0,16,0,0,16,1,1,1,1,1,1,2,70,2,1,2,2
충남금산군,마전시장,1035,15,0,0,30,15,0,30,45,1,1,1,1,1,1,1,40,1,1,1,2
충남금산군,중부프라자,2335,16,4,0,0,16,2,0,18,1,1,1,1,1,1,1,95,2,1,1,2
충남논산시,강경대흥시장,11376,81,14,0,0,81,10,0,91,1,1,1,1,1,1,1,100,1,1,1,2
충남논산시,강경젓갈시장,21327,138,2,0,0,138,30,0,168,1,1,1,1,1,1,2,100,1,1,1,2
충남논산시,연무안심시장,9542,65,30,0,40,65,10,40,115,1,1,1,1,1,1,1,100,1,1,1,2
충남논산시,연산전통시장,9542,59,2,0,6,59,0,6,65,1,1,1,1,1,1,1,80,1,1,1,2
충남논산시,화지중앙시장,36684,281,26,0,31,281,191,31,503,1,1,1,1,1,1,1,100,1,1,1,2
충남당진시,당진전통시장,16445,153,19,0,15,153,37,15,205,1,1,1,1,1,1,1,90,1,1,1,1
충남당진시,합덕전통시장,5187,36,2,0,0,36,0,0,36,1,1,1,1,1,1,1,100,1,1,1,2
충남보령시,동부시장,9754,73,5,0,30,73,0,30,103,1,1,1,1,1,1,1,100,1,1,1,2
충남보령시,보령중앙시장,7919,109,8,0,14,109,8,14,131,1,1,1,1,1,1,1,100,1,1,1,2
충남보령시,보령한내시장,8906,191,14,0,15,191,10,10,211,1,1,1,1,1,1,1,100,1,1,1,1
충남보령시,웅천시장,30652,87,0,0,45,87,10,45,142,1,1,1,1,1,1,1,90,1,1,1,2
충남보령시,현대시장(현대상가시장),2232,51,3,0,1,51,0,1,52,1,1,1,1,1,1,2,100,1,1,1,2
충남부여군,부여시장,9693,68,16,0,200,68,0,200,268,1,1,1,1,1,1,1,80,1,1,2,1
충남부여군,부여중앙시장,9199,80,2,0,5,80,8,5,93,1,1,1,1,1,1,1,100,1,1,1,2
충남부여군,외산시장,757,32,10,0,12,32,0,14,46,1,2,1,1,1,2,2,40,2,1,2,2
충남부여군,은산시장,2264,11,0,0,12,11,0,12,23,1,1,1,1,1,1,2,50,1,1,2,2
충남부여군,홍산시장,6390,55,5,7,30,55,3,30,88,1,1,1,1,1,1,1,4,1,1,1,2
충남서산시,대산종합시장,2644,60,4,1,0,60,63,0,123,1,1,1,1,1,1,1,100,1,1,2,1
충남서산시,서산동부전통시장(동부시장),23052,222,0,3,135,222,285,135,642,1,1,1,1,1,1,1,100,1,1,1,1
충남서산시,해미시장,3305,44,3,0,0,44,2,0,46,1,1,1,1,1,1,1,100,1,1,1,1
충남서산시,해미종합시장,4575,46,1,4,0,46,70,0,116,1,1,1,1,1,1,1,100,1,1,2,2
충남서천군,비인전통시장(비인시장),694,14,29,0,3,14,0,3,17,1,1,1,1,1,1,2,100,2,1,2,2
충남서천군,서천특화시장,14500,267,13,0,10,267,35,3,305,1,1,1,1,1,1,1,100,1,1,1,1
충남서천군,장항전통시장,15653,74,36,4,88,74,9,88,171,1,1,1,1,1,1,1,80,1,1,1,2
충남서천군,판교전통시장(판교시장),800,10,5,0,10,10,10,10,30,1,2,1,1,1,2,1,80,1,1,2,2
충남서천군,한산전통시장(한산시장),13223,40,30,0,40,40,15,40,95,1,1,1,1,1,1,1,100,1,1,2,2
충남아산시,둔포전통시장(둔포시장),23328,125,8,2,40,125,100,25,250,1,2,1,1,1,1,1,75,1,1,2,2
충남아산시,온양온천시장(온양전통시장),40753,423,18,0,30,423,100,30,553,1,1,1,1,1,1,1,100,1,1,1,2
충남아산시,온양온천역풍물5일장,1390,35,0,0,35,35,0,35,70,1,1,1,1,1,1,2,5,2,1,2,2
충남예산군,고덕시장,8113,32,0,0,30,32,10,30,72,1,2,1,1,2,2,2,100,2,1,2,2
충남예산군,덕산시장,4174,40,10,0,70,40,18,70,128,1,2,1,1,2,2,2,60,2,1,1,2
충남예산군,역전시장,15071,17,4,4,70,17,6,70,93,1,1,1,1,1,1,1,100,1,1,1,2
충남예산군,예산상설시장,6491,70,40,0,1,70,16,1,87,1,2,1,1,1,1,1,100,1,1,1,2
충남예산군,예산시장,16341,0,0,0,150,0,0,150,150,1,2,2,1,2,2,2,0,2,1,1,2
충남천안시,천안중앙시장(구 남산중앙시장),25851,310,35,0,110,310,90,110,510,1,1,1,1,1,1,1,98,1,1,1,2
충남천안시,병천시장,8264,151,27,0,119,151,10,119,280,1,1,1,1,1,1,2,10,1,1,2,2
충남천안시,성정시장,11728,60,2,5,0,60,18,0,78,1,1,1,1,1,1,1,100,1,1,1,1
충남천안시,성환이화시장,16305,153,0,0,128,153,44,128,325,1,2,1,1,2,2,2,90,1,1,2,2
충남천안시,천안역전시장,9199,115,5,0,4,115,13,4,132,1,1,1,1,1,1,1,80,1,1,1,2
충남청양군,구기자약초시장,5912,10,0,0,0,10,0,0,10,1,2,1,1,1,1,1,100,1,1,2,2
충남청양군,정산시장,5512,59,0,0,62,59,10,50,119,1,1,1,1,1,1,1,100,1,1,1,2
충남청양군,청양전통시장,16436,135,14,0,240,135,10,240,385,1,1,1,1,1,1,1,100,1,1,1,1
충남청양군,청양특화시장,3966,18,0,7,10,18,0,10,28,1,1,1,1,1,1,2,100,1,1,1,2
충남태안군,안면도수산시장(안면도장터),4306,39,1,2,1,39,15,1,55,1,1,1,1,1,1,1,100,1,1,1,1
