사업명,지원연도,시장명,지원금액(단위_백만원),지자체,시장면적,전체 점포 중 영업 중인 점포 수,빈점포,기타점포(창고 및 사무실 등 영업 이외의 목적으로 활용되고 있는 점포),노점수,점포상인 수 (종업원 제외) - 2019,종업원 수 (점포주 제외) - 2019,노점상인 수 (종업원 제외) - 2019,총시장 상인 - 2019,행정동명_x,위치위도_x,위치경도_x,상점수_x,가맹점수,가맹률,Unnamed: 0,상인회 조직형태,상인회 가입점포 수 - 점포수,점포수,상인회_가입률,배송서비스,장보기서비스,시도,시군구,청년몰점포수,행정동명_y,시장유형명,상점수_y,시장운영기간,추가설명,화장실존재여부,주차장존재여부,위치위도_y,위치경도_y,시군구시장수,시군구상점수,인구수,시설인구수,소방시설보유,보유여부 - 스프링클러,보유여부 - 소화전,보유여부 - 공용소화기,보유여부 - 경보기,보유여부 - 화재_가스감지센서,보유여부 - 화재알림시설(자동 화재속보 설비),보유율 - 개별점포 보유 소화기,보유여부 - CCTV,보유여부 - 공동화장실,보유여부 - 아케이드,보유여부 - 엘리베이터_에스컬레이터 (건물형만)
문화관광형시장,2023,전주신중앙시장(신중앙시장),264.0,전북전주시,10422.0,168.0,0.0,0.0,13.0,168.0,126.0,13.0,307.0,중앙동,35.82412315,127.1434822,168.0,175.0,104.1666667,924.0,법적단체,167.0,168.0,0.994047619,0.0,1.0,,,,중앙동,상설장,168.0,매일,"농산물,수산물,가공식품,의류/신발,기타소매업",Y,Y,35.82412315,127.1434822,4.0,1031.0,287436.0,278.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2023,전하시장상점가,153.0,울산동구,1024.0,63.0,12.0,2.0,7.0,63.0,0.0,7.0,70.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2018,젊음의거리,860.0,울산중구,16834.0,175.0,5.0,0.0,0.0,175.0,590.0,0.0,765.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,2.0,1.0,2.0
문화관광형시장,2021,젊음의거리,235.0,울산중구,16834.0,175.0,5.0,0.0,0.0,175.0,590.0,0.0,765.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,2.0,1.0,2.0
디지털전통시장,2022,점촌전통시장(구 신흥시장),75.0,경북문경시,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2023,정남진장흥토요시장,210.0,전남장흥군,14568.0,121.0,1.0,0.0,100.0,121.0,30.0,100.0,251.0,장흥읍,34.67727214,126.9031396,140.0,99.0,70.71428571,1003.0,법적단체,120.0,140.0,0.857142857,1.0,1.0,,,,장흥읍,상설장+5일장,140.0,2일+7일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,34.67727214,126.9031396,4.0,237.0,27943.0,117.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,1.0
디지털전통시장,2023,정릉시장,92.5,서울성북구,6236.0,114.0,0.0,0.0,1.0,114.0,86.0,1.0,201.0,정릉4동,37.60847133,127.0096809,120.0,84.0,70.0,114.0,법적단체,87.0,120.0,0.725,0.0,1.0,,,,정릉4동,상설장,120.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.60847133,127.0096809,6.0,574.0,399535.0,696.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,2.0,2.0
문화관광형시장,2018,정릉시장,860.0,서울성북구,6236.0,114.0,0.0,0.0,1.0,114.0,86.0,1.0,201.0,정릉4동,37.60847133,127.0096809,120.0,84.0,70.0,114.0,법적단체,87.0,120.0,0.725,0.0,1.0,,,,정릉4동,상설장,120.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.60847133,127.0096809,6.0,574.0,399535.0,696.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,2.0,2.0
문화관광형시장,2021,정릉시장,225.0,서울성북구,6236.0,114.0,0.0,0.0,1.0,114.0,86.0,1.0,201.0,정릉4동,37.60847133,127.0096809,120.0,84.0,70.0,114.0,법적단체,87.0,120.0,0.725,0.0,1.0,,,,정릉4동,상설장,120.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.60847133,127.0096809,6.0,574.0,399535.0,696.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,2.0,2.0
문화관광형시장,2022,정서진중앙시장,276.0,인천서구,8042.0,128.0,0.0,0.0,0.0,128.0,128.0,0.0,256.0,,,,,,,488.0,법적단체,130.0,131.0,0.992366412,1.0,1.0,,,,가정1동,상설장,131.0,매일,"농산물,축산물,수산물,의류/신발,가정용품",Y,Y,37.51857192,126.675938,5.0,608.0,451980.0,743.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2014,정서진중앙시장,1520.0,인천서구,8042.0,128.0,0.0,0.0,0.0,128.0,128.0,0.0,256.0,,,,,,,488.0,법적단체,130.0,131.0,0.992366412,1.0,1.0,,,,가정1동,상설장,131.0,매일,"농산물,축산물,수산물,의류/신발,가정용품",Y,Y,37.51857192,126.675938,5.0,608.0,451980.0,743.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2019,정서진중앙시장,460.0,인천서구,8042.0,128.0,0.0,0.0,0.0,128.0,128.0,0.0,256.0,,,,,,,488.0,법적단체,130.0,131.0,0.992366412,1.0,1.0,,,,가정1동,상설장,131.0,매일,"농산물,축산물,수산물,의류/신발,가정용품",Y,Y,37.51857192,126.675938,5.0,608.0,451980.0,743.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2015,고한구공탄시장(고한시장),1520.0,강원정선군,9914.0,81.0,3.0,0.0,2.0,81.0,3.0,1.0,85.0,고한읍,37.20132181,128.8540542,85.0,79.0,92.94117647,749.0,법적단체,82.0,85.0,0.964705882,1.0,1.0,,,,고한읍,상설장+5일장,85.0,1일+6일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,37.20132181,128.8540542,4.0,392.0,27092.0,69.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,1.0
청년몰활성화,2018,정선아리랑시장,150.0,강원정선군,12355.0,170.0,0.0,0.0,120.0,170.0,180.0,120.0,470.0,정선읍,37.38039035,128.6652264,170.0,79.0,46.47058824,752.0,법적단체,169.0,170.0,0.994117647,1.0,1.0,강원,정선군,10.0,정선읍,상설장+5일장,170.0,2일+7일,"농산물,기타소매업",Y,Y,37.38039035,128.6652264,4.0,392.0,27092.0,69.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.0,1.0,1.0,1.0,1.0
문화관광형시장,2017,임계사통팔달시장,1540.0,강원정선군,16235.0,66.0,2.0,0.0,80.0,66.0,10.0,80.0,156.0,,,,,,,750.0,법적단체,63.0,68.0,0.926470588,1.0,1.0,,,,임계면,5일장,68.0,5일+10일,"농산물,수산물,기타소매업",Y,Y,37.49511413,128.8525744,4.0,392.0,27092.0,69.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,99.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,정자시장,230.0,경기수원시,14976.0,150.0,0.0,0.0,0.0,150.0,180.0,0.0,330.0,정자2동,37.29069027,127.0008813,150.0,131.0,87.33333333,658.0,법적단체,149.0,150.0,0.993333333,1.0,1.0,,,,정자2동,상설장,150.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.29069027,127.0008813,5.0,758.0,234549.0,309.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0
청년몰활성화,2022,제주중앙로상점가,155.0,제주제주시,,,,,,,,,,,,,,,,,,,,,,,제주,제주시,15.0,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2014,제주중앙지하상가,1520.0,제주제주시,3896.0,384.0,0.0,0.0,0.0,384.0,195.0,0.0,579.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,20.0,1.0,1.0,1.0,2.0
문화관광형시장,2019,제주중앙지하상가,460.0,제주제주시,3896.0,384.0,0.0,0.0,0.0,384.0,195.0,0.0,579.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,20.0,1.0,1.0,1.0,2.0
문화관광형시장,2016,제천중앙시장,1560.0,충북제천시,28883.0,497.0,279.0,0.0,0.0,497.0,6.0,7.0,510.0,중앙동,37.13662753,128.2113,707.0,200.0,28.28854314,797.0,법적단체,285.0,707.0,0.40311174,1.0,1.0,충북,제천시,2.0,중앙동,상설장,707.0,매일,"축산물,의류/신발,가정용품,기타소매업",Y,Y,37.13662753,128.2113,8.0,1135.0,106074.0,93.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0
문화관광형시장,2019,동문전통시장,440.0,충북제천시,4664.0,53.0,2.0,2.0,5.0,53.0,60.0,5.0,118.0,,,,,,,793.0,법적단체,49.0,53.0,0.924528302,1.0,1.0,,,,중앙동,상설장,53.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",N,Y,37.13851202,128.213525,8.0,1135.0,106074.0,93.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,2.0,1.0,2.0
첫걸음기반조성,2018,동문전통시장,270.0,충북제천시,4664.0,53.0,2.0,2.0,5.0,53.0,60.0,5.0,118.0,,,,,,,793.0,법적단체,49.0,53.0,0.924528302,1.0,1.0,,,,중앙동,상설장,53.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",N,Y,37.13851202,128.213525,8.0,1135.0,106074.0,93.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,2.0,1.0,2.0
문화관광형시장,2021,조대 장미의 거리,276.0,광주동구,3305.0,220.0,38.0,0.0,0.0,220.0,800.0,0.0,1020.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2022,조대 장미의 거리,270.0,광주동구,3305.0,220.0,38.0,0.0,0.0,220.0,800.0,0.0,1020.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2019,조대장미의거리,280.0,경기평택시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2021,주문진건어물시장,225.0,강원강릉시,26359.0,97.0,1.0,0.0,0.0,97.0,180.0,0.0,277.0,주문진읍,37.89114216,128.8287525,98.0,87.0,88.7755102,719.0,법적단체,91.0,98.0,0.928571429,1.0,1.0,,,,주문진읍,상설장,98.0,매일,"수산물,기타소매업",Y,Y,37.89114216,128.8287525,7.0,865.0,172656.0,199.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2019,주문진건어물시장,270.0,강원강릉시,26359.0,97.0,1.0,0.0,0.0,97.0,180.0,0.0,277.0,주문진읍,37.89114216,128.8287525,98.0,87.0,88.7755102,719.0,법적단체,91.0,98.0,0.928571429,1.0,1.0,,,,주문진읍,상설장,98.0,매일,"수산물,기타소매업",Y,Y,37.89114216,128.8287525,7.0,865.0,172656.0,199.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2018,주안시민지하상가,860.0,인천미추홀구,17845.0,409.0,8.0,0.0,0.0,409.0,20.0,0.0,429.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2016,중곡제일전통시장(중곡제일시장),1540.0,서울광진구,12580.0,136.0,3.0,0.0,4.0,136.0,20.0,4.0,160.0,중곡1동,37.56388274,127.0817652,137.0,134.0,97.81021898,50.0,법적단체,137.0,137.0,1.0,0.0,1.0,,,,중곡1동,상설장,137.0,매일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,37.56388274,127.0817652,12.0,802.0,334706.0,417.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0
디지털전통시장,2022,중곡제일전통시장(중곡제일시장),75.0,서울광진구,12580.0,136.0,3.0,0.0,4.0,136.0,20.0,4.0,160.0,중곡1동,37.56388274,127.0817652,137.0,134.0,97.81021898,50.0,법적단체,137.0,137.0,1.0,0.0,1.0,,,,중곡1동,상설장,137.0,매일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,37.56388274,127.0817652,12.0,802.0,334706.0,417.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0
디지털전통시장,2023,중랑동부시장(동부골목시장),87.5,서울중랑구,11298.0,129.0,4.0,0.0,20.0,129.0,50.0,20.0,199.0,상봉2동,37.59244203,127.0763254,125.0,99.0,79.2,187.0,법적단체,121.0,125.0,0.968,1.0,1.0,,,,상봉2동,상설장,125.0,매일,"농산물,축산물,수산물,가공식품,음식점업",Y,Y,37.59244203,127.0763254,12.0,1059.0,333193.0,314.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0
문화관광형시장,2022,중마시장,176.0,전남광양시,20161.0,80.0,2.0,0.0,0.0,80.0,0.0,0.0,80.0,중마동,34.93820312,127.6988496,80.0,75.0,93.75,946.0,법적단체,76.0,80.0,0.95,1.0,1.0,,,,중마동,상설장,80.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,34.93820312,127.6988496,5.0,358.0,115460.0,322.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2021,중마시장,180.0,전남광양시,20161.0,80.0,2.0,0.0,0.0,80.0,0.0,0.0,80.0,중마동,34.93820312,127.6988496,80.0,75.0,93.75,946.0,법적단체,76.0,80.0,0.95,1.0,1.0,,,,중마동,상설장,80.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,34.93820312,127.6988496,5.0,358.0,115460.0,322.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2021,중앙길(문화의거리)상가,168.0,울산중구,5184.0,102.0,15.0,0.0,0.0,102.0,180.0,0.0,282.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,100.0,2.0,1.0,2.0,2.0
문화관광형시장,2016,여주한글시장(여주중앙로상점가),1540.0,경기여주시,355.0,120.0,5.0,1.0,67.0,120.0,50.0,67.0,237.0,중앙동,37.29755119,127.6342892,179.0,75.0,41.89944134,1331.0,법적단체,166.0,179.0,0.927374302,1.0,1.0,,,,중앙동,5일장,179.0,5일+10일,"가공식품,의류/신발,가정용품,음식점업,기타소매업",Y,Y,37.29755119,127.6342892,1.0,179.0,93249.0,520.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0
문화관광형시장,2022,중앙로상점가,184.0,제주제주시,3000.0,222.0,7.0,0.0,6.0,222.0,200.0,6.0,428.0,이도1동,33.51010018,126.5239614,140.0,71.0,50.71428571,1321.0,법적단체,130.0,140.0,0.928571429,1.0,1.0,,,,이도1동,상설장,140.0,매일,"농산물,축산물,수산물,의류/신발,가정용품",Y,Y,33.51010018,126.5239614,15.0,2646.0,385724.0,145.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
청년몰활성화,2022,중앙로상점가,155.0,제주제주시,3000.0,222.0,7.0,0.0,6.0,222.0,200.0,6.0,428.0,이도1동,33.51010018,126.5239614,140.0,71.0,50.71428571,1321.0,법적단체,130.0,140.0,0.928571429,1.0,1.0,,,,이도1동,상설장,140.0,매일,"농산물,축산물,수산물,의류/신발,가정용품",Y,Y,33.51010018,126.5239614,15.0,2646.0,385724.0,145.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
청년몰활성화,2023,중앙로상점가,200.0,제주제주시,3000.0,222.0,7.0,0.0,6.0,222.0,200.0,6.0,428.0,이도1동,33.51010018,126.5239614,140.0,71.0,50.71428571,1321.0,법적단체,130.0,140.0,0.928571429,1.0,1.0,,,,이도1동,상설장,140.0,매일,"농산물,축산물,수산물,의류/신발,가정용품",Y,Y,33.51010018,126.5239614,15.0,2646.0,385724.0,145.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
문화관광형시장,2016,중앙로상점가,1540.0,제주제주시,3000.0,222.0,7.0,0.0,6.0,222.0,200.0,6.0,428.0,이도1동,33.51010018,126.5239614,140.0,71.0,50.71428571,1321.0,법적단체,130.0,140.0,0.928571429,1.0,1.0,,,,이도1동,상설장,140.0,매일,"농산물,축산물,수산물,의류/신발,가정용품",Y,Y,33.51010018,126.5239614,15.0,2646.0,385724.0,145.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
청년몰활성화,2020,중앙로상점가,95.0,제주제주시,3000.0,222.0,7.0,0.0,6.0,222.0,200.0,6.0,428.0,이도1동,33.51010018,126.5239614,140.0,71.0,50.71428571,1321.0,법적단체,130.0,140.0,0.928571429,1.0,1.0,,,,이도1동,상설장,140.0,매일,"농산물,축산물,수산물,의류/신발,가정용품",Y,Y,33.51010018,126.5239614,15.0,2646.0,385724.0,145.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0
문화관광형시장,2019,중앙로지하상가,480.0,대전중구,40737.0,590.0,0.0,11.0,0.0,590.0,200.0,0.0,790.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0
문화관광형시장,2021,중앙로지하상가,300.0,대전중구,40737.0,590.0,0.0,11.0,0.0,590.0,200.0,0.0,790.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0
문화관광형시장,2022,중앙로지하상가,240.0,대전중구,40737.0,590.0,0.0,11.0,0.0,590.0,200.0,0.0,790.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0
첫걸음기반조성,2018,중앙로지하상가,270.0,대전중구,40737.0,590.0,0.0,11.0,0.0,590.0,200.0,0.0,790.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,1.0
청년몰활성화,2018,중앙메가프라자,150.0,대전동구,1933.0,104.0,0.0,0.0,0.0,104.0,40.0,0.0,144.0,중앙동,36.3267299,127.4339584,151.0,40.0,26.49006623,532.0,임의단체,77.0,151.0,0.509933775,1.0,1.0,,,,중앙동,상설장,151.0,매일,"의류/신발,음식점업,근린생활서비스",Y,Y,36.3267299,127.4339584,14.0,1309.0,202782.0,154.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,40.0,1.0,1.0,1.0,2.0
문화관광형시장,2021,중앙시민전통시장,176.0,강원원주시,4448.0,77.0,1.0,0.0,0.0,77.0,100.0,0.0,177.0,,,,,,,746.0,법적단체,78.0,80.0,0.975,1.0,1.0,,,,중앙동,상설장,80.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.35126624,127.9497145,7.0,1646.0,282998.0,171.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2022,중앙시민전통시장,160.0,강원원주시,4448.0,77.0,1.0,0.0,0.0,77.0,100.0,0.0,177.0,,,,,,,746.0,법적단체,78.0,80.0,0.975,1.0,1.0,,,,중앙동,상설장,80.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,Y,37.35126624,127.9497145,7.0,1646.0,282998.0,171.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
청년몰활성화,2023,중앙시장,180.0,전북익산시,3684.0,79.0,43.0,0.0,15.0,79.0,12.0,15.0,106.0,중앙동,35.94206031,126.9497333,137.0,29.0,21.16788321,912.0,법적단체,80.0,137.0,0.583941606,1.0,1.0,,,,중앙동,상설장,137.0,매일,"농산물,가공식품,의류/신발,기타소매업",Y,Y,35.94206031,126.9497333,10.0,938.0,223610.0,238.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2015,서울중앙시장,1540.0,서울중구,16919.0,155.0,3.0,0.0,55.0,155.0,90.0,55.0,300.0,황학동,37.56738265,127.0197632,216.0,90.0,41.66666667,168.0,법적단체,204.0,216.0,0.944444444,1.0,1.0,,,,황학동,상설장,216.0,매일,"농산물,축산물,수산물,가공식품,기타소매업",Y,N,37.56738265,127.0197632,25.0,21486.0,138972.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2015,중앙시장활성화구역,1640.0,대전동구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
첫걸음기반조성,2019,중앙신시장,290.0,경기안산시,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
문화관광형시장,2018,중앙어울림시장,860.0,충북충주시,3508.0,50.0,4.0,0.0,0.0,50.0,0.0,0.0,50.0,,,,,,,820.0,법적단체,40.0,43.0,0.930232558,1.0,1.0,,,,성내.충인동,상설장,43.0,매일,"의류/신발,기타소매업",Y,Y,36.97189318,127.9336123,11.0,1593.0,175962.0,110.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,2.0,2.0
첫걸음기반조성,2018,안양중앙인정시장,270.0,경기안양시,43330.0,429.0,0.0,0.0,290.0,429.0,170.0,291.0,890.0,안양4동,37.39648476,126.9195692,410.0,189.0,46.09756098,679.0,법적단체,292.0,410.0,0.712195122,1.0,1.0,,,,안양4동,상설장,410.0,매일,"농산물,축산물,수산물,음식점업,기타소매업",Y,Y,37.39648476,126.9195692,6.0,1112.0,205509.0,184.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,2.0
문화관광형시장,2023,증평장뜰재래시장,210.0,충북증평군,12238.0,90.0,1.0,0.0,55.0,90.0,23.0,55.0,168.0,증평읍,36.78339213,127.5829505,92.0,77.0,83.69565217,798.0,법적단체,90.0,92.0,0.97826087,1.0,1.0,,,,증평읍,상설장+5일장,92.0,1일+6일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,36.78339213,127.5829505,1.0,92.0,30440.0,330.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,95.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2022,증평장뜰재래시장,135.0,충북증평군,12238.0,90.0,1.0,0.0,55.0,90.0,23.0,55.0,168.0,증평읍,36.78339213,127.5829505,92.0,77.0,83.69565217,798.0,법적단체,90.0,92.0,0.97826087,1.0,1.0,,,,증평읍,상설장+5일장,92.0,1일+6일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,36.78339213,127.5829505,1.0,92.0,30440.0,330.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,95.0,1.0,1.0,1.0,2.0
문화관광형시장,2015,지리산나들이장터,1540.0,전남구례군,13582.0,22.0,0.0,0.0,40.0,22.0,0.0,40.0,62.0,산동면,35.31147064,127.4444997,22.0,7.0,31.81818182,1385.0,법적단체,22.0,22.0,1.0,1.0,1.0,,,,산동면,상설장,22.0,매일,농산물,Y,Y,35.31147064,127.4444997,3.0,224.0,18095.0,80.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2016,지리산함양시장,1540.0,경남함양군,5289.0,139.0,13.0,7.0,20.0,139.0,10.0,20.0,169.0,,,,,,,1296.0,법적단체,110.0,131.0,0.839694656,1.0,1.0,,,,함양읍,상설장+5일장,131.0,2일+7일,"농산물,축산물,수산물,가공식품,의류/신발",Y,Y,35.51860401,127.7289887,4.0,195.0,28588.0,146.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,2.0
첫걸음기반조성,2023,지산유원지,153.0,광주동구,12500.0,45.0,0.0,0.0,0.0,45.0,50.0,0.0,95.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,100.0,2.0,1.0,2.0,2.0
문화관광형시장,2022,직지시장,220.0,충북청주시,5640.0,53.0,2.0,0.0,4.0,53.0,0.0,4.0,57.0,,,,,,,812.0,법적단체,55.0,66.0,0.833333333,1.0,1.0,,,,봉명2.송정동,상설장,66.0,매일,"농산물,축산물,수산물,의류/신발,기타소매업",Y,Y,36.64657922,127.4663281,4.0,282.0,227144.0,805.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,90.0,1.0,1.0,1.0,1.0
디지털전통시장,2022,진보시장,75.0,경북청송군,4323.0,105.0,5.0,0.0,30.0,105.0,5.0,30.0,140.0,,,,,,,1120.0,법적단체,50.0,110.0,0.454545455,0.0,1.0,,,,진보면,상설장+5일장,110.0,3일+8일,"농산물,축산물,수산물",Y,Y,36.52833684,129.0464058,6.0,234.0,18000.0,76.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,1.0,1.0,2.0
문화관광형시장,2023,진부전통시장,210.0,강원평창군,15747.0,103.0,4.0,0.0,0.0,103.0,0.0,0.0,103.0,진부면,37.63821679,128.5579259,105.0,54.0,51.42857143,768.0,법적단체,103.0,105.0,0.980952381,1.0,1.0,,,,진부면,5일장,105.0,3일+8일,"농산물,수산물,의류/신발,가정용품,기타소매업",Y,Y,37.63821679,128.5579259,4.0,348.0,32008.0,91.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,99.0,1.0,1.0,2.0,2.0
문화관광형시장,2022,진안고원시장,176.0,전북진안군,4600.0,67.0,0.0,0.0,60.0,67.0,10.0,60.0,137.0,,,,,,,930.0,법적단체,68.0,68.0,1.0,1.0,0.0,전북,진안군,10.0,진안읍,상설장+5일장,68.0,4일+9일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,35.79263321,127.4294238,1.0,68.0,16836.0,247.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,1.0
청년몰활성화,2020,진안고원시장,150.0,전북진안군,4600.0,67.0,0.0,0.0,60.0,67.0,10.0,60.0,137.0,,,,,,,930.0,법적단체,68.0,68.0,1.0,1.0,0.0,전북,진안군,10.0,진안읍,상설장+5일장,68.0,4일+9일,"농산물,축산물,가공식품,의류/신발,기타소매업",Y,Y,35.79263321,127.4294238,1.0,68.0,16836.0,247.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70.0,1.0,1.0,1.0,1.0
